id,appointment_info,archived,coordinates,created_at,dates,details,hours,irs_id,languages,last_scrape_id,name,updated_at
2185,Not Required,true,0101000020E6100000661536035C4154C029AF95D05D024140,2020-01-10T19:32:34.788521,31 JAN 2017 - 13 APR 2017,"2111 Simpkins Lane
Columbia Housing/Cecil Tillis
Columbia, SC 29204
Volunteer Prepared Taxes","TUE 5:00PM-7:30PM
THU 5:00PM-7:30PM",3199,English,1078,Cecil Tillis Community Center,2022-01-09T00:00:47.989319
2189,Not Required,true,0101000020E6100000D5928E72300954C0FFEC478AC8264240,2020-01-10T19:32:34.819748,23 JAN 2017 - 17 APR 2017,"308 Brooke Street
Walnut Cove, NC 27052
Volunteer Prepared Taxes",MON 1:00PM-5:00PM,23155,English,1078,Walnut Cove Senior Ctr-VITA,2022-01-09T00:00:47.989319
2060,Required,true,0101000020E610000071935165184654C0DCF3FC69A3AE4240,2020-01-10T19:32:33.761218,25 FEB 2022 - 11 MAR 2022,"600 Trent Street
Princeton, WV 24740
304-384-5244
Volunteer Prepared Taxes",,24472,English,1087,Princeton Commission on Aging,2022-03-13T00:01:31.420489
2096,Required,false,0101000020E6100000E563778192F953C0F1129CFA403A4440,2020-01-10T19:32:34.076259,05 FEB 2022 - 02 APR 2022,"7101 Hamilton Avenue
Pittsburgh, PA 15208
412-731-3080
Volunteer Prepared Taxes",,9390,English,1088,Homewood Library,2022-03-20T00:01:03.781813
2148,Required,false,0101000020E61000004E4354E1CFB853C038A4518193794540,2020-01-10T19:32:34.494809,01 JAN 2022 - 31 DEC 2022,"155 Lawn Ave
Buffalo, NY 14207
716-876-8108
Volunteer Prepared Taxes",,1802,"English,Virtual Interpreter Services",1088,Northwest Buffalo Community Center,2022-03-20T00:01:04.445889
2153,Required,false,0101000020E610000010B3976DA73654C041800C1D3BA24140,2020-01-10T19:32:34.533411,03 FEB 2022 - 14 APR 2022,"2412 Beatties Ford Road
Charlotte, NC 28216
Volunteer Prepared Taxes",,20580,English,1088,Beatties Ford Library,2022-03-20T00:01:04.489761
2154,Required,false,0101000020E61000008DD47B2AA7B653C0954737C2A2744540,2020-01-10T19:32:34.541381,06 FEB 2022 - 09 APR 2022,"1324 Jefferson Avenue
Buffalo, NY 14208
716-429-6509
Volunteer Prepared Taxes",,1804,English,1088,Frank E. Merriweather Library,2022-03-20T00:01:04.500613
2159,Required,false,0101000020E6100000AB22DC6454B453C091F2936A9F7A4540,2020-01-10T19:32:34.580533,02 FEB 2022 - 13 APR 2022,"4380 Main Street
Amherst, NY 14226
888-696-9211
Volunteer Prepared Taxes",,3940,English,1088,Daemen College,2022-03-20T00:01:04.549088
2161,Required,false,0101000020E61000003EEB1A2D073354C0B34291EEE7A04140,2020-01-10T19:32:34.599249,02 FEB 2022 - 13 APR 2022,"4045 North Tryon Street
Charlotte, NC 28206
Volunteer Prepared Taxes",,20579,English,1088,Sugar Creek Library,2022-03-20T00:01:04.571718
2175,Required,false,0101000020E61000008C4AEA04342A54C07A34D593F9894140,2020-01-10T19:32:34.709985,25 JAN 2022 - 15 APR 2022,"116 Business Park Drive
Suite A
Indian Trail, NC 28079
704-684-9007
Volunteer Prepared Taxes",,16477,English,1088,Common Heart,2022-03-20T00:01:04.75851
2177,Not Required,false,0101000020E6100000C974E8F4BC4254C0F19BC24A05054140,2020-01-10T19:32:34.725862,05 FEB 2022 - 02 APR 2022,"950 Jackson Avenue
Columbia, SC 29203
Volunteer Prepared Taxes",SAT 10:00AM-2:30PM,14060,English,1088,Hyatt Park,2022-03-20T00:01:04.780766
2186,Not Required,false,0101000020E610000033349E08E24054C0CA5356D3F5004140,2020-01-10T19:32:34.796509,05 FEB 2022 - 09 APR 2022,"2351 Gervais Street
Columbia, SC 29204
Volunteer Prepared Taxes",SAT 9:00AM-1:00PM,24024,English,1088,First Nazareth Baptist,2022-03-20T00:01:04.895726
2200,Required,false,0101000020E6100000C158DFC0E4C253C0E5D3635B06BE4340,2020-01-10T19:32:34.906704,27 JAN 2022 - 09 APR 2022,"33 Main St
Westernport, MD 21562
301-783-1800
Volunteer Prepared Taxes",,8286,English,1088,Westernport Senior Center- Westernport,2022-03-20T00:01:05.039786
2221,Required,true,0101000020E61000002522FC8BA09554C063635E471C063E40,2020-01-10T19:32:35.078194,02 FEB 2017 - 18 APR 2017,"25 N.E. 1st Street
Same day off-site preparation offered
Lake Butler, FL 32054
386-496-2321
Volunteer Prepared Taxes",,23579,English,1078,"VITA, IFAS / UF Union County Virtual Intake Site",2022-01-09T00:00:47.989319
2231,Required,true,0101000020E6100000F52F49658A9B54C0FCFB8C0B07AE3D40,2020-01-10T19:32:35.157812,24 JAN 2017 - 18 APR 2017,"3000 NW 83rd Street
Bldg C Room 119
Gainesville, FL 32606
866-288-4312
Volunteer Prepared Taxes",,13809,English,1078,D and S Santa Fe College Main,2022-01-09T00:00:47.989319
2239,Required,true,0101000020E6100000CEDE196D559A54C0BAF8DB9E20A53D40,2020-01-10T19:32:35.225844,23 JAN 2017 - 17 APR 2017,"807 SW 64th Terrace
Gainesville, FL 32607
866-288-4312
Volunteer Prepared Taxes",,21349,English,1078,D and S SWAG,2022-01-09T00:00:47.989319
2223,Required,false,0101000020E6100000FC00A436719A53C03196E99788374440,2020-01-10T19:32:35.093811,31 JAN 2022 - 13 APR 2022,"208 Hollidaysburg Plaza
Duncansville, PA 16635
814-317-5108
Volunteer Prepared Taxes",,13075,English,1088,United Way of Blair County,2022-03-20T00:01:05.482719
2247,Required,true,0101000020E6100000BC5CC477629354C0B3B27DC85BA63D40,2020-01-10T19:32:35.287996,24 JAN 2017 - 18 APR 2017,"1704 SE Hawthorne Road
Gainesville, FL 32641
866-288-4312
Volunteer Prepared Taxes",,17495,English,1078,D and S Reichert House,2022-01-09T00:00:47.989319
2243,Not Required,false,0101000020E61000004B9352D0ED1A54C0709692E524F84040,2020-01-10T19:32:35.256674,05 FEB 2022 - 14 APR 2022,"1305 Loring Mill Rd
Sumter, SC 29150
803-446-6251
Volunteer Prepared Taxes","THU 10:00AM-2:00PM
SAT 10:00AM-2:00PM",12461,English,1088,Sumter Recreation Dept,2022-03-20T00:01:05.555246
2323,Not Required,true,0101000020E61000004E62105839BD53C0D44334BA83FA4140,2020-01-10T19:32:35.900507,21 JAN 2017 - 08 APR 2017,"640 Nelson St
Corner Alston Av/Cecil Dr
Durham, NC 27707
919-286-1822
Volunteer Prepared Taxes","FRI 4:00PM-7:00PM
SAT 9:00AM-3:00PM",4048,English,1078,Reinvestment Partners - NCCU School Of Law,2022-01-09T00:00:47.989319
2324,Not Required,true,0101000020E61000002026E1421EBD53C0F6D4EAABABFA4140,2020-01-10T19:32:35.908508,02 FEB 2017 - 13 APR 2017,"3605 Shannon Road
Durham, NC 27707
Volunteer Prepared Taxes",THU 4:00PM-7:00PM,13293,English,1078,Durham County Southwest Regional Library,2022-01-09T00:00:47.989319
2233,Required,false,0101000020E6100000376DC669888D53C007616EF772734440,2020-01-10T19:32:35.173333,03 FEB 2022 - 12 APR 2022,"113 North 14th Street
Philipsburg, PA 16866
814-355-6816
Volunteer Prepared Taxes",,6907,English,1088,RSVPCC Moshannon Valley YMCA,2022-03-20T00:01:05.566715
2331,Not Required,true,0101000020E6100000F10EF0A485BA53C0350873BB97FF4140,2020-01-10T19:32:35.971972,04 FEB 2017 - 08 APR 2017,"901 W Chapel Hill St
Durham, NC 27701
Volunteer Prepared Taxes",SAT 10:00AM-1:00PM,3183,"Spanish,English",1078,Immaculate Conception Catholic Parish,2022-01-09T00:00:47.989319
2241,Required,false,0101000020E610000076A8A624EB7253C0399D64ABCB654540,2020-01-10T19:32:35.241341,05 FEB 2022 - 27 MAR 2022,"1 College Circle
Rm 103
Geneseo College
Geneseo, NY 14454
585-243-7520
Volunteer Prepared Taxes",,1828,English,1088,SUNY Geneseo,2022-03-20T00:01:05.691094
2337,Not Required,true,0101000020E610000032AA0CE36EB953C03813D38558FF4140,2020-01-10T19:32:36.020752,07 FEB 2017 - 11 APR 2017,"1308 Fayetteville Street
Durham, NC 27707
Volunteer Prepared Taxes",TUE 4:00PM-7:00PM,3179,English,1078,Durham County Main Library (temp at WD Hill),2022-01-09T00:00:47.989319
2336,Not Required,true,0101000020E610000004FF5BC98EB953C0D1764CDD95FD4140,2020-01-10T19:32:36.012607,01 FEB 2017 - 12 APR 2017,"1308 Fayetteville Street
Durham, NC 27707
Volunteer Prepared Taxes",WED 1:00PM-3:00PM,13362,English,1078,W.D. Hill Family Recreation Center,2022-01-09T00:00:47.989319
2313,Required,false,0101000020E61000008445459C4E6054C0F0DAA50D87493E40,2020-01-10T19:32:35.816768,03 FEB 2022 - 16 APR 2022,"10407 Centurion Parkway North, Sutie 210
Jacksonville, FL 32246
904-632-0600
Volunteer Prepared Taxes",,11945,English,1088,SOUTHSIDE TAX SITE,2022-03-20T00:01:06.522994
2340,Not Required,true,0101000020E6100000F67EA31D37B853C0A3409FC893FE4140,2020-01-10T19:32:36.045938,04 FEB 2017 - 08 APR 2017,"401 North Driver Street
Durham, NC 27703
Volunteer Prepared Taxes",SAT 9:00AM-12:30PM,24759,English,1078,Holton Career and Resource Center,2022-01-09T00:00:47.989319
2341,Not Required,true,0101000020E6100000D87F9D9B36AC54C0ECC20FCEA7D23B40,2020-01-10T19:32:36.053834,02 FEB 2017 - 15 APR 2017,"4255 56th Ave N
Saint Petersburg, FL 33714
727-520-9820
Volunteer Prepared Taxes","THU 5:30PM-7:30PM
SAT 9:00AM-1:00PM",5797,"Vietnamese,English,Chinese",1078,Lealman and Asian Family Center,2022-01-09T00:00:47.989319
2342,Required,true,0101000020E6100000382D78D1579A53C0394206F2ECA64240,2020-01-10T19:32:36.061834,06 FEB 2017 - 14 APR 2017,"1303 West Third Street
Farmville Public Library
Farmville, VA 23901
434-392-6924
Volunteer Prepared Taxes",,921,English,1078,Farmville Library Free Tax Service,2022-01-09T00:00:47.989319
2321,Not Required,false,0101000020E6100000B875374F75BA53C0B43C0FEECE004240,2020-01-10T19:32:35.883301,31 JAN 2022 - 01 APR 2022,"210 Science Drive
Durham, NC 27708
Volunteer Prepared Taxes","MON 5:00PM-7:30PM
TUE 5:00PM-7:30PM
WED 5:00PM-7:30PM
THU 5:00PM-7:30PM
FRI 5:00PM-7:30PM",5574,English,1088,Duke Law VITA,2022-03-20T00:01:06.635776
2333,Not Required,false,0101000020E6100000F4FE3F4E98B953C0431D56B8E5FF4140,2020-01-10T19:32:35.987687,04 FEB 2022 - 08 APR 2022,"406 Rigsbee Avenue
Durham, NC 27701
Volunteer Prepared Taxes",FRI 9:00AM-1:00PM,3182,English,1088,Durham Center for Senior Life,2022-03-20T00:01:06.708195
2367,Not Required,true,0101000020E61000005C1B2AC6F90154C019AF795567654040,2020-01-10T19:32:36.269062,28 JAN 2017 - 15 APR 2017,"2070 Sam Rittenberg Blvd
Near Belk's
Charleston, SC 29407
Volunteer Prepared Taxes",SAT 9:00AM-1:00PM,5054,English,1078,Citadel Mall VITA,2022-01-09T00:00:47.989319
2368,Required,true,0101000020E6100000971FB8CA93BB63C0D0285DFA97503540,2020-01-10T19:32:36.277046,09 FEB 2017 - 07 APR 2017,"1226 College Walk
Honolulu, HI 96817
808-381-0881
Volunteer Prepared Taxes",,21999,"English,Cantonese,Mandarin",1078,Hawaii Tax Help-HawaiiUSA FCU,2022-01-09T00:00:47.989319
2347,Required,false,0101000020E6100000D47E6B274ABB63C00E2DB29DEF733540,2020-01-10T19:32:36.101502,01 FEB 2022 - 01 APR 2022,"47-232 Waihee Road
Kaneohe, HI 96744
808-239-5754
Volunteer Prepared Taxes",,9349,English,1088,HCAP Windward District Center,2022-03-20T00:01:06.812264
2351,Not Required,false,0101000020E61000008A3C49BA660154C037A968ACFD7F4040,2020-01-10T19:32:36.133098,29 JAN 2022 - 16 APR 2022,"358 Liberty Hall Road
Goose Creek, SC 29445
Volunteer Prepared Taxes",SAT 9:00AM-12:30PM,23433,English,1088,New Life Christian Fellowship Church VITA,2022-03-20T00:01:06.844167
2360,Required,false,0101000020E61000008D25AC8DB1A054C0CC28965B5AF93B40,2020-01-10T19:32:36.211235,04 FEB 2022 - 09 APR 2022,"4001 W Tampa Bay Blvd
Soc Sci Bldg Rm 204
Tampa, FL 33614
833-897-8482
Volunteer Prepared Taxes",,5632,"English,Spanish",1088,HCC-Dale Mabry,2022-03-20T00:01:06.944392
2372,Required,true,0101000020E610000011E15F048DB453C0A0C03BF9F4DE4140,2020-01-10T19:32:36.310362,04 FEB 2017 - 07 APR 2017,"3008 Old Raleigh Road
Apex, NC 27502
919-362-0414
Volunteer Prepared Taxes",,3114,"English,Spanish",1078,St Andrew Catholic Church,2022-01-09T00:00:47.989319
2371,Required,true,0101000020E6100000467EFD109BBB63C03DB9A640664F3540,2020-01-10T19:32:36.30204,01 FEB 2017 - 03 APR 2017,"33 S King Street
Suite 300
Volunteer and Self Prepared
Honolulu, HI 96813
808-521-4531
Volunteer Prepared Taxes",,10287,English,1078,HCAP Main Office,2022-01-09T00:00:47.989319
2381,Not Required,true,0101000020E6100000BF0F070951BF63C0F3E8465854643540,2020-01-10T19:32:36.389535,02 FEB 2017 - 25 MAR 2017,"96-045 Ala Ike
Room BE 229
Pearl City, HI 96782
Volunteer Prepared Taxes","TUE 1:30PM-4:30PM
THU 1:30PM-4:30PM
SAT 9:00AM-12:00PM",9352,English,1078,Leeward Community College,2022-01-09T00:00:47.989319
2383,Required,true,0101000020E6100000E19524CFF5C363C03D62F4DC42933540,2020-01-10T19:32:36.405749,01 FEB 2017 - 31 MAR 2017,"67-292 Goodale Avenue
A-2
May require a return visit if Drop-Off necessary
Waialua, HI 96791
808-753-8498
Volunteer Prepared Taxes",,11284,English,1078,Waialua Federal Credit Union,2022-01-09T00:00:47.989319
2376,Not Required,true,0101000020E6100000D940BAD8B49954C0CCB392567CF73B40,2020-01-10T19:32:36.342841,03 FEB 2017 - 10 APR 2017,"10414 E Columbus Dr
Student Services Building BSSB room 201
Tampa, FL 33619
Volunteer Prepared Taxes","MON 3:00PM-7:00PM
FRI 3:00PM-7:00PM",20648,English,1078,HCC - Brandon,2022-01-09T00:00:47.989319
2388,Not Required,true,0101000020E610000054C554FA09FC53C0B2D5E59480644040,2020-01-10T19:32:36.445834,31 JAN 2017 - 13 APR 2017,"68 Calhoun Street
Charleston, SC 29401
Volunteer Prepared Taxes","TUE 9:30AM-12:30PM
THU 9:30AM-12:30PM",3203,English,1078,Charleston County Main Library VITA,2022-01-09T00:00:47.989319
2378,Required,true,0101000020E610000057941282556254C05FD218ADA3763D40,2020-01-10T19:32:36.364135,21 JAN 2017 - 15 APR 2017,"213 Perry Street
Pomona Park, FL 32181
386-328-0984
Volunteer Prepared Taxes",,2799,English,1078,RealSense @ Putnam Family Fitness Ctr,2022-01-09T00:00:47.989319
2404,Required,true,0101000020E61000003B1DC87A6A5A53C0A77A32FFE8B74340,2020-01-10T19:32:36.576035,31 JAN 2017 - 14 APR 2017,"1440 Taney Ave
Frederick, MD 21702
301-600-1605
Volunteer Prepared Taxes",,5030,English,1078,Frederick Senior Center,2022-01-09T00:00:47.989319
2380,Required,false,0101000020E6100000E7C8CA2F838C54C0F9C08EFF025D3C40,2020-01-10T19:32:36.380703,03 FEB 2022 - 14 APR 2022,"37511 Church Ave.
Dade City, FL 33525
877-828-8929
Volunteer Prepared Taxes",,18004,English,1088,First Baptist Church of Dade City,2022-03-20T00:01:07.201432
2408,Not Required,true,0101000020E610000057CF49EF1B5A53C003081F4AB4B44340,2020-01-10T19:32:36.608902,03 FEB 2017 - 14 APR 2017,"100 E All Saints St
Frederick, MD 21701
Volunteer Prepared Taxes",FRI 8:00AM-5:00PM,10015,English,1078,Frederick Department of Social Services,2022-01-09T00:00:47.989319
2407,Required,true,0101000020E6100000B1C403CAA64C53C05C74B2D47A194440,2020-01-10T19:32:36.600773,07 FEB 2017 - 06 APR 2017,"333 West South Street Room 104
Money In Your Pocket
Carlisle, PA 17013
717-240-5130
Volunteer Prepared Taxes",,4288,English,1078,MIYP PSU Dickinson School Of Law,2022-01-09T00:00:47.989319
2390,Required,false,0101000020E6100000A48D23D6E28B54C05BB56B425A3B3C40,2020-01-10T19:32:36.462116,14 FEB 2022 - 14 APR 2022,"38116 5th Ave.
Zephyrhills, FL 33542
877-828-8929
Volunteer Prepared Taxes",,18003,English,1088,City of Zephyrhills Alice Hall,2022-03-20T00:01:07.286964
2394,Required,false,0101000020E61000003563D174764153C02E56D4601A9E4440,2020-01-10T19:32:36.495833,07 FEB 2022 - 05 APR 2022,"1 College Avenue
Williamsport, PA 17701
570-321-5544
Volunteer Prepared Taxes",,10012,English,1088,Pennsylvania College of Technology,2022-03-20T00:01:07.337116
2421,Not Required,true,0101000020E6100000F4F8BD4D7FA054C0A298BC0166563B40,2020-01-10T19:32:36.726516,17 JAN 2017 - 15 APR 2017,"3100 Fruitville Road
Sarasota, FL 34237
Volunteer Prepared Taxes","TUE 9:30AM-12:30PM
SAT 10:00AM-2:00PM",20470,English,1078,Boys and Girls Club - Sarasota,2022-01-09T00:00:47.989319
2422,Not Required,true,0101000020E610000058FFE7305F5054C0486DE2E47E8B3D40,2020-01-10T19:32:36.736345,07 FEB 2017 - 13 APR 2017,"75 Pine Lakes Parkway South
Palm Coast, FL 32164
386-437-0730
Volunteer Prepared Taxes","TUE 3:00PM-6:00PM
THU 3:00PM-6:00PM",16454,English,1078,CFWF @ Mt. Calvary Baptist Church of Palm Coast,2022-01-09T00:00:47.989319
2399,Required,false,0101000020E6100000F12900C633B853C014AFB2B629884140,2020-01-10T19:32:36.535609,02 FEB 2022 - 16 APR 2022,"726 Ramsey St
Suite 10
Fayetteville, NC 28301
910-424-2020
Volunteer Prepared Taxes",,11092,"Spanish,English",1088,VITA Catholic Charities,2022-03-20T00:01:07.421521
2426,Not Required,true,0101000020E610000049658A39085A53C02F6AF7AB00714340,2020-01-10T19:32:36.786888,28 JAN 2017 - 15 APR 2017,"4000 Stringfellow Rd
CHANTILLY, VA 20151
Volunteer Prepared Taxes","THU 6:00PM-8:00PM
SAT 10:00AM-1:30PM",5760,"English,Spanish",1078,Chantilly Regional Library,2022-01-09T00:00:47.989319
2429,Not Required,true,0101000020E6100000FE60E0B9F75553C0EDF2AD0FEB7B4340,2020-01-10T19:32:36.83487,28 JAN 2017 - 15 APR 2017,"11484 Washington Plaza West
Suite 110
Reston, VA 20190
Volunteer Prepared Taxes","TUE 3:30PM-8:00PM
SAT 9:00AM-12:30PM",5764,"English,Spanish",1078,Fairfax Skillsource Center - Reston,2022-01-09T00:00:47.989319
2435,Not Required,true,0101000020E61000008B8D791D713F53C02882380F27144440,2020-01-10T19:32:36.882966,02 FEB 2017 - 12 APR 2017,"1 College Avenue
Frey Hall 145
Money In Your Pocket
Mechanicsburg, PA 17055
Volunteer Prepared Taxes",TUE 5:30PM-7:30PM,11901,English,1078,MIYP Messiah College,2022-01-09T00:00:47.989319
2393,Required,false,0101000020E6100000630CACE378C563C07B849A2155683540,2020-01-10T19:32:36.487907,09 FEB 2022 - 09 APR 2022,"87-790 Kulauku Street
A219
Waianae, HI 96792
808-620-9043
Volunteer Prepared Taxes",,23937,English,1088,Hawaii Tax Help - INPEACE,2022-03-20T00:01:07.486192
2438,Required,true,0101000020E610000037E0F3C3087E54C09CBF098508083C40,2020-01-10T19:32:36.91207,01 FEB 2017 - 18 APR 2017,"1015 Sikes Blvd
Lakeland, FL 33815
863-688-4981
Volunteer Prepared Taxes",,24679,English,1078,UWCF-Florida Baptist Children's Home,2022-01-09T00:00:47.989319
2439,Not Required,true,0101000020E6100000917C2590127D54C03259DC7F640E3C40,2020-01-10T19:32:36.922175,01 FEB 2017 - 18 APR 2017,"1021 Lakeland Hills Blvd
Lakeland, FL 33805
Volunteer Prepared Taxes",MON 10:00AM-2:00PM,24674,English,1078,UWCF-Family Fundamentals,2022-01-09T00:00:47.989319
2440,Required,true,0101000020E61000009BABE639227D54C041D47D00520B3C40,2020-01-10T19:32:36.930898,23 JAN 2017 - 18 APR 2017,"109 N Kentuckly Ave
Lakeland, FL 33801
863-687-3869
Volunteer Prepared Taxes",,22607,"English,Spanish,Portuguese",1078,UWCF-Explorations V Children's Museum,2022-01-09T00:00:47.989319
2448,Required,true,0101000020E6100000569BFF571D7E54C0AAD5575705E63B40,2020-01-10T19:32:37.002103,01 FEB 2017 - 14 APR 2017,"301 5th Street NE
Mulberry, FL 33860
863-425-1523
Volunteer Prepared Taxes",,22686,English,1078,UWCF-Mulberry Community Service Center,2022-01-09T00:00:47.989319
2454,Required,true,0101000020E610000092E68F696D5354C0D0B4C4CA68083D40,2020-01-10T19:32:37.055989,02 FEB 2017 - 14 APR 2017,"345 N Woodland Blvd
Deland, FL 32720
386-253-0564
Volunteer Prepared Taxes",,14209,English,1078,CFWF @ Stetson Univ Lynn Business Center,2022-01-09T00:00:47.989319
2459,Not Required,true,0101000020E610000084807C09155F54C08B19E1ED41AC3C40,2020-01-10T19:32:37.105837,28 JAN 2017 - 15 APR 2017,"1312 E Semoran Blvd
Apopka, FL 32703
Volunteer Prepared Taxes",SAT 10:00AM-2:00PM,23710,"English,Spanish",1078,Goodwill Job Connection Center-Apopka,2022-01-09T00:00:47.989319
2464,Not Required,true,0101000020E6100000231631EC304B53C0F92F1004C8704340,2020-01-10T19:32:37.149128,28 JAN 2017 - 15 APR 2017,"303 South Maple Avenue
FALLS CHURCH, VA 22046
Volunteer Prepared Taxes",SAT 10:00AM-1:00PM,12276,English,1078,Homestretch Inc.,2022-01-09T00:00:47.989319
2451,Required,false,0101000020E61000001492CCEA1D9653C0F35A09DD25C14140,2020-01-10T19:32:37.028607,04 FEB 2022 - 15 APR 2022,"202 South Fourth Street
Smithfield, NC 27577
910-891-4004
Volunteer Prepared Taxes",,14281,English,1088,Smithfield First Baptist Church,2022-03-20T00:01:08.137206
2505,Required,false,0101000020E61000009BCB0D863A4853C09AB33EE598884340,2020-01-10T19:32:37.485544,18 JAN 2022 - 12 APR 2022,"1401 Rockville Pike
STE 320
Rockville, MD 20852
240-777-1123
Volunteer Prepared Taxes",,12088,"English,Spanish,Chinese,German,Russian,French",1088,TESS Community Service Center,2022-03-20T00:01:08.248786
2475,Required,true,0101000020E610000020240B98C07554C0505260014CE53B40,2020-01-10T19:32:37.238859,01 FEB 2017 - 18 APR 2017,"495 E Summerlin St
Bartow, FL 33830
863-533-5822
Volunteer Prepared Taxes",,22690,English,1078,UWCF-Church Service Center Bartow,2022-01-09T00:00:47.989319
2483,Required,true,0101000020E610000008E6E8F17B2353C0F4A5B73F176F4440,2020-01-10T19:32:37.304906,23 JAN 2017 - 07 APR 2017,"225 North Market Street
Elysburg, PA 17824
570-644-6575
Volunteer Prepared Taxes",,22793,English,1078,CSO Elysburg Senior Action Center,2022-01-09T00:00:47.989319
2492,Required,true,0101000020E6100000F279C5538F5654C08A73D4D171B13C40,2020-01-10T19:32:37.378809,21 JAN 2017 - 15 APR 2017,"280 Hunt Park Cove
Suite 1020
Longwood, FL 32750
407-960-2486
Volunteer Prepared Taxes",,21958,"English,Spanish",1078,Early Learning Coalition of Seminole,2022-01-09T00:00:47.989319
