,id,appointment_info,archived,coordinates,created_at,dates,details,hours,irs_id,languages,last_scrape_id,name,updated_at,lat_long,longitude,latitude
5461,4598,Required,False,0101000020E610000015E126A3CA3F53C0643F8BA5486C4340,2020-03-11T00:27:48.623004,31 JAN 2022 - 31 MAY 2022,"2907 Martin Luther King Jr. Ave SE
Washington, DC 20032
202-231-7903
Volunteer Prepared Taxes",,1318,"English,Russian,Spanish,Vietnamese,Arabic,French,Korean,Mandarin",1088,UPO Petey Greene,2022-03-20T00:01:08.891816,POINT (-76.996743 38.845967),-76.996743,38.845967
5462,4464,Required,False,0101000020E61000001FBB0B94142B52C0058BC3995FDF4440,2020-02-25T16:47:12.717484,24 JAN 2022 - 18 APR 2022,"395 Wethersfield Avenue
Hartford, CT 06114
860-560-4210
Volunteer Prepared Taxes",,4004,"English,Spanish",1088,CRT- Wethersfield Avenue,2022-03-20T00:01:13.636819,POINT (-72.673131 41.745105),-72.673131,41.745105
5469,874,Required,False,0101000020E61000005DC136E2C96858C0C70DBF9B6E4D3E40,2020-01-10T19:32:23.585895,08 FEB 2022 - 18 APR 2022,"7201 Colony Loop Dr
Austin, TX 78724
512-610-7374
Volunteer Prepared Taxes",,13003,"English,Spanish",1088,FC Turner Roberts Rec Center,2022-03-20T00:00:51.619653,POINT (-97.637322 30.302469),-97.637322,30.302469
5476,934,Required,False,0101000020E610000000016BD5AEC158C087A3AB7477713A40,2020-01-10T19:32:24.143035,01 FEB 2022 - 07 APR 2022,"2021 N US Highway 83
Roma, TX 78584
956-607-9030
Volunteer Prepared Taxes",,18083,"English,Spanish",1088,UWST: Roma ISD,2022-03-20T00:00:52.295559,POINT (-99.026296 26.443229),-99.026296,26.443229
5477,3595,Required,False,0101000020E6100000095053CBD6BB57C00C5C1E6B46623D40,2020-02-25T16:46:54.535931,14 FEB 2022 - 18 APR 2022,"2800 Texas Avenue
Texas City, TX 77590
409-948-4211
Volunteer Prepared Taxes",,15981,English,1088,United Way Galveston County Mainland,2022-03-20T00:00:54.081862,POINT (-94.934985 29.383887),-94.934985,29.383887
5478,1668,Required,False,0101000020E61000006CED7DAA0A2455C06346787B108E4340,2020-01-10T19:32:30.47264,07 FEB 2022 - 15 APR 2022,"3206 Warsaw Avenue
Self-Prep Taxes Only
Cincinnati, OH 45205
513-721-7900
Self-Prep Taxes Only",,18546,English,1088,Santa Maria Community Services (FSA),2022-03-20T00:00:59.178689,POINT (-84.563151 39.109878),-84.563151,39.109878
5479,1700,Not Required,False,0101000020E61000008E8F16670C0F55C0F0F8F6AE41E54340,2020-01-10T19:32:30.739927,26 JAN 2022 - 14 APR 2022,"2410 Philadelphia Drive
Dayton, OH 45406
937-263-4923
Volunteer Prepared Taxes","WED 10:00AM-3:30PM
THU 10:00AM-3:30PM
FRI 10:00AM-3:30PM",9103,English,1088,Northwest Branch Library,2022-03-20T00:00:59.429196,POINT (-84.235132 39.791067),-84.235132,39.791067
5480,1844,Required,False,0101000020E610000029780AB9528755C052280B5F5FBB3E40,2020-01-10T19:32:31.937629,07 FEB 2022 - 15 APR 2022,"732 N. 9th Street
Defuniak Springs, FL 32433
850-892-8172
Volunteer Prepared Taxes",,23580,English,1088,"VITA, IFAS  / UF Walton County Virtual Intake Site",2022-03-20T00:01:00.645876,POINT (-86.114424 30.731924),-86.114424,30.731924
5481,1852,Not Required,False,0101000020E6100000D28C45D3D9BE54C0D5B2B5BE48884340,2020-01-10T19:32:32.011378,24 JAN 2022 - 18 APR 2022,"941 Market St.
Piketon, OH 45661
Volunteer Prepared Taxes","MON 8:30AM-4:30PM
TUE 8:30AM-4:30PM
WED 8:30AM-4:30PM
THU 8:30AM-4:30PM",11127,English,1088,CAC of Pike County Admin,2022-03-20T00:01:00.710794,POINT (-82.982045 39.06472),-82.982045,39.06472
5482,2063,Not Required,False,0101000020E6100000473EAF78EA8954C02429E96168174140,2020-01-10T19:32:33.784958,02 FEB 2022 - 22 APR 2022,"929 Phoenix St.
Greenwood, SC 29646
877-648-9900
Volunteer Prepared Taxes","MON 12:00PM-6:00PM
TUE 12:00PM-6:00PM
WED 12:00PM-6:00PM
THU 12:00PM-6:00PM
FRI 9:00AM-12:00PM
SAT 9:00AM-12:00PM",8657,"Spanish,English",1088,United Way of Greenwood and Abbeville,2022-03-20T00:01:03.417342,POINT (-82.154936 34.182873),-82.154936,34.182873
5483,2099,Not Required,False,0101000020E6100000A41B6151113254C0A13028D368864240,2020-01-10T19:32:34.100026,07 JAN 2022 - 10 APR 2022,"412 North Jefferson Street
Pulaski, VA 24301
540-267-1299
Volunteer Prepared Taxes","MON 10:00AM-4:00PM
WED 10:00AM-4:00PM",9445,English,1088,New River Community Action- Pulaski,2022-03-20T00:01:03.828743,POINT (-80.782307 37.050074),-80.782307,37.050074
5484,2197,Required,False,0101000020E6100000003CA24275AC54C0977329AE2A2F3E40,2020-01-10T19:32:34.882749,14 FEB 2022 - 08 APR 2022,"437 NW Hall of Fame Drive
Lake City, FL 32055
386-752-5384
Volunteer Prepared Taxes",,18035,English,1088,"VITA, IFAS / UF Columbia County Virtual Intake Site",2022-03-20T00:01:04.993887,POINT (-82.694657 30.184245),-82.694657,30.184245
5485,2359,Required,False,0101000020E610000072F8A41389B963C052D4997B484C3540,2020-01-10T19:32:36.203051,01 FEB 2022 - 01 APR 2022,"1915 Palolo Avenue
Honolulu, HI 96816
808-732-7755
Volunteer Prepared Taxes",,10293,English,1088,HCAP Leahi District Center,2022-03-20T00:01:06.933832,POINT (-157.797983 21.297981),-157.797983,21.297981
5486,4139,Not Required,False,0101000020E61000001B1021AE9CA653C039D2191879E74140,2020-02-25T16:47:06.352221,29 JAN 2022 - 09 APR 2022,"2013 N Raleigh Blvd
Raleigh, NC 27604
Volunteer Prepared Taxes",SAT 9:00AM-2:00PM,16177,"English,Spanish",1088,Centro Para Familias Hispanas / The Hispanic Family Center,2022-03-20T00:01:07.380739,POINT (-78.603313 35.808383),-78.603313,35.808383
5495,3104,Required,False,0101000020E6100000075C57CC089B5EC0B9E00CFE7EE14240,2020-02-25T16:46:43.990556,01 FEB 2022 - 15 APR 2022,"3543 18th Street
Community Resource Room
San Francisco, CA 94110
415-651-7801
Volunteer Prepared Taxes",,8218,"Spanish,English",1088,The Womens Building - VITA,2022-03-20T00:00:42.563718,POINT (-122.422412 37.761688),-122.422412,37.761688
5499,5,Required,False,0101000020E6100000EFE192E34E915EC079AEEFC341E64240,2020-01-10T19:32:16.331131,27 JAN 2022 - 16 APR 2022,"310 8th Street
Suite 101
www.ebaldc.org/vita or call for appointment
Oakland, CA 94607
510-891-1122
Volunteer Prepared Taxes",,8272,"English,Spanish,Cantonese,Mandarin",1088,EBALDC Asian Resource Center,2022-03-20T00:00:42.601246,POINT (-122.27044 37.798882),-122.27044,37.798882
5500,8,Required,False,0101000020E61000009F55664AEB9B5EC0AA7F10C990D34240,2020-01-10T19:32:16.377505,03 FEB 2022 - 09 APR 2022,"840 West Orange Avenue
South San Francisco Public Library - Basement
Volunteer Prepared and Self-Prep
South San Francisco, CA 94080
650-829-3871
Volunteer Prepared Taxes",,13321,"English,Spanish,Cantonese,Tagalog",1088,Project Read,2022-03-20T00:00:42.62898,POINT (-122.436236 37.652856),-122.436236,37.652856
5501,3118,Required,False,0101000020E610000040FA264D839D5EC0BE88B663EAD04240,2020-02-25T16:46:44.174707,26 FEB 2022 - 26 MAR 2022,"3300 College Drive
Bldg 8, 2nd Floor, Room 8211
Volunteer and Self-Prep
San Bruno, CA 94066
650-738-7035
Volunteer Prepared Taxes",,4591,English,1088,Skyline College - Sparkpoint Center,2022-03-20T00:00:42.685728,POINT (-122.461139 37.632153),-122.461139,37.632153
5502,2660,Required,False,0101000020E610000088B839950CE352C016DF50F86CDF4340,2020-01-10T19:32:38.893062,31 JAN 2022 - 18 APR 2022,"1 East Laurel St
Georgetown, DE 19947
302-655-0803
Volunteer Prepared Taxes",,6552,English,1088,DE-N Georgetown on Laurel,2022-03-20T00:01:09.95753,POINT (-75.547643 39.745513),-75.547643,39.745513
5504,2876,Required,False,0101000020E6100000B267CF656A7852C0C11E1329CD704440,2020-01-10T19:32:40.620881,24 JAN 2022 - 30 NOV 2022,"3450 Dekalb Ave
Bronx, NY 10467
347-334-1309
Volunteer Prepared Taxes",,24571,"English,Spanish,French",1088,MMCC -Main Bldg VITA,2022-03-20T00:01:11.904573,POINT (-73.881494 40.881261),-73.881494,40.881261
5506,2960,Required,False,0101000020E61000000C941458006052C044C18C2958614440,2020-01-10T19:32:41.306681,04 FEB 2022 - 15 APR 2022,"899 S. Oyster Bay Rd
Bethpage, NY 11714
516-349-4288
Self-Prep Taxes Only",,313,"English,Spanish",1088,BP VITA -  FSA,2022-03-20T00:01:13.015973,POINT (-73.500021 40.760503),-73.500021,40.760503
5507,3008,Required,False,0101000020E610000061191BBAD92D52C09D9D0C8E92E54440,2020-01-10T19:32:41.718156,24 JAN 2022 - 18 APR 2022,"200 Bloomfield Ave
West Hartford, CT 06117
800-203-1234
Volunteer Prepared Taxes",,3985,"English,Spanish",1088,University of Hartford VITA,2022-03-20T00:01:13.509587,POINT (-72.716414 41.793535),-72.716414,41.793535
5508,3017,Required,False,0101000020E6100000021077F52A2B52C0B30C71AC8BE14440,2020-01-10T19:32:41.804782,24 JAN 2022 - 18 APR 2022,"500 Main St
Hartford, CT 06103
800-203-1234
Volunteer Prepared Taxes",,1748,"English,Spanish",1088,Hartford Public Lib Main Br,2022-03-20T00:01:13.60981,POINT (-72.674497 41.762075),-72.674497,41.762075
5510,3031,Required,False,0101000020E6100000D5AE09698D0C52C041EF8D2100DC4440,2020-01-10T19:32:41.91693,24 JAN 2022 - 18 APR 2022,"70 Boston Post Road
Willimantic, CT 06226
800-203-1234
Volunteer Prepared Taxes",,8909,"Spanish,English",1088,Windham Heights VITA,2022-03-20T00:01:13.809947,POINT (-72.196131 41.718754),-72.196131,41.718754
5513,16,Required,False,0101000020E610000000E14389968C5EC05DDE1CAED5E04240,2020-01-10T19:32:16.487164,03 FEB 2022 - 16 APR 2022,"885 69th Ave
Suite 100
Oakland, CA 94621
510-969-4572
Volunteer Prepared Taxes",,7694,"Spanish,English,Cantonese,Mandarin",1088,EBALDC Lion Creek Crossing,2022-03-20T00:00:42.731467,POINT (-122.196688 37.756521),-122.196688,37.756521
5517,17,Required,False,0101000020E6100000A81E69705B8C5EC019C748F608DF4240,2020-01-10T19:32:16.497172,02 FEB 2022 - 18 APR 2022,"8477 Enterprise Way
Oakland, CA 94621
510-271-9141
Volunteer Prepared Taxes",,2663,"Spanish,English,Cantonese,Vietnamese",1088,Social Services Agency - Enterprise Office,2022-03-20T00:00:42.750952,POINT (-122.193081 37.742461),-122.193081,37.742461
5530,25,Required,False,0101000020E6100000F4C1323674955EC0C11A67D311C44240,2020-01-10T19:32:16.569157,05 FEB 2022 - 26 MAR 2022,"1700 West Hillsdale Blvd
No on campus services
Volunteer Prepared and Self-Prep
San Mateo, CA 94402
650-378-7323
Volunteer Prepared Taxes",,8239,English,1088,College of San Mateo,2022-03-20T00:00:42.800423,POINT (-122.335218 37.531794),-122.335218,37.531794
5531,27,Not Required,False,0101000020E61000000FF10F5B7A925EC0EA2285B2F0C34240,2020-01-10T19:32:16.586208,03 FEB 2022 - 08 APR 2022,"4031 Pacific Blvd
2nd Floor
No services at site - online only
San Mateo, CA 94403
Volunteer Prepared Taxes","MON 4:00PM-7:00PM
TUE 10:00AM-3:00PM
WED 3:00PM-7:00PM",15553,"English,Spanish,Russian,Arabic,Vietnamese,Mandarin,French,Korean",1088,Samaritan House,2022-03-20T00:00:42.818737,POINT (-122.288718 37.530783),-122.288718,37.530783
5532,4976,Required,False,0101000020E61000008FDE701FB9845EC0CB68E4F38ADB4240,2021-02-14T00:00:19.521122,01 FEB 2022 - 15 APR 2022,"17800 Redwood Road
Castro Valley, CA 94546
510-881-6738
Volunteer Prepared Taxes",,7654,"English,Cantonese,Mandarin",1088,Kenneth C Aitken Sr Ctr - VITA,2022-03-20T00:00:42.829141,POINT (-122.073799 37.715178),-122.073799,37.715178
5533,28,Required,False,0101000020E6100000001E51A1BA9E5EC0F14BFDBCA9C04240,2020-01-10T19:32:16.594047,01 FEB 2022 - 18 APR 2022,"99 Avenue Alhambra
ITIN Certifying Acceptance Agent
El Granada, CA 94018
650-726-9071
Volunteer Prepared Taxes",,4188,"Spanish,English",1088,Coastside Hope,2022-03-20T00:00:42.838056,POINT (-122.480141 37.50518),-122.480141,37.50518
5534,32,Required,False,0101000020E6100000AB21718FA58D5EC08BC56F0A2BBD4240,2020-01-10T19:32:16.626391,03 FEB 2022 - 21 APR 2022,"1120 Roosevelt Ave
Red Morton Community Center
No services onsite - online only
Redwood City, CA 94061
415-229-9240
Volunteer Prepared Taxes",,24584,"English,Spanish,Chinese",1088,Tax-Aid VITA Redwood City,2022-03-20T00:00:42.866349,POINT (-122.21323 37.477876),-122.21323,37.477876
5535,3124,Required,False,0101000020E61000006404543882885EC0B70DA32078BC4240,2020-02-25T16:46:44.370615,31 JAN 2022 - 13 APR 2022,"1848 Bay Road
No services at site location - online only
East Palo Alto, CA 94303
Volunteer Prepared Taxes",,21687,"English,Spanish",1088,Renaissance Entrepreneurship Center,2022-03-20T00:00:42.89452,POINT (-122.132948 37.472416),-122.132948,37.472416
5536,38,Required,False,0101000020E610000004C8D0B183805EC0B62E35423FC74240,2020-01-10T19:32:16.679547,13 FEB 2022 - 03 APR 2022,"4140 Peralta Blvd
Fremont, CA 94536
510-739-6133
Volunteer Prepared Taxes",,15299,"English,Mandarin",1088,Tree of Life Lords Harvest Christian Church,2022-03-20T00:00:42.912504,POINT (-122.008038 37.556618),-122.008038,37.556618
5537,41,Required,False,0101000020E61000002B8A5759DB7E5EC0E1F1ED5D83C64240,2020-01-10T19:32:16.702699,26 JAN 2022 - 06 APR 2022,"39155 Liberty Street
Bldg ABCD
Fremont, CA 94538
510-574-2020
Volunteer Prepared Taxes",,7133,"Spanish,English,Mandarin,Arabic,French,Korean,Russian,Vietnamese",1088,Fremont Family Resource Center,2022-03-20T00:00:42.921464,POINT (-121.982138 37.550884),-121.982138,37.550884
5538,51,Not Required,False,0101000020E610000007B5DFDA89785EC0AF230ED940044340,2020-01-10T19:32:16.790788,05 FEB 2022 - 16 APR 2022,"329 Railroad Ave
Pittsburg, CA 94565
Volunteer Prepared Taxes",SAT 10:00AM-4:00PM,15930,"English,Spanish",1088,Pacific Community Services,2022-03-20T00:00:42.985586,POINT (-121.883414 38.033229),-121.883414,38.033229
5549,3127,Required,False,0101000020E6100000F5F411F8C3815EC03D9CC0745AA94240,2020-02-25T16:46:44.515212,05 FEB 2022 - 09 APR 2022,"10104 Vista Drive
Cupertino, CA 95014
408-255-8078
Volunteer Prepared Taxes",,4236,"English,Cantonese,Mandarin",1088,West Valley Community Services,2022-03-20T00:00:43.013972,POINT (-122.027586 37.323073),-122.027586,37.323073
5563,62,Not Required,False,0101000020E61000006AA33A1DC8795EC0CFDA6D179AB34240,2020-01-10T19:32:16.879971,04 FEB 2022 - 01 APR 2022,"2355 Oakland Ave
San Jose, CA 95131
Volunteer Prepared Taxes",FRI 12:00AM-2:00PM,3846,"English,Mandarin",1088,Tzu Chi Foundation San Jose,2022-03-20T00:00:43.034453,POINT (-121.902839 37.40314),-121.902839,37.40314
5564,70,Not Required,False,0101000020E61000006075E448677B5EC0D847A7AE7CA84240,2020-01-10T19:32:16.945377,07 FEB 2022 - 04 APR 2022,"2100 Moorpark Ave
San Jose, CA 95128
Volunteer Prepared Taxes",MON 3:00PM-5:00PM,18654,"English,Spanish",1088,San Jose City College,2022-03-20T00:00:43.081548,POINT (-121.928179 37.316305),-121.928179,37.316305
5565,74,Required,False,0101000020E6100000F17EDC7EF9775EC0CCD3B9A294A84240,2020-01-10T19:32:16.976667,05 FEB 2022 - 09 APR 2022,"1381 South First Street
Volunteer Prepared and Self-Prep
San Jose, CA 95110
408-278-2172
Volunteer Prepared Taxes",,12853,"English,Spanish,Vietnamese",1088,Sacred Heart Community Service,2022-03-20T00:00:43.109084,POINT (-121.874603 37.317036),-121.874603,37.317036
5612,150,Required,False,0101000020E6100000DF3653211E765EC0AE7E6C921F4D4240,2020-01-10T19:32:17.58801,01 FEB 2022 - 31 DEC 2022,"986 Hilby Avenue
Seaside, CA 93955
831-655-1334
Volunteer Prepared Taxes",,7123,English,1088,Oldemeyer Senior Center,2022-03-20T00:00:43.510607,POINT (-121.845589 36.602526),-121.845589,36.602526
5615,156,Required,False,0101000020E6100000D0B7054B75525EC0C5C551B989684340,2020-01-10T19:32:17.634411,31 JAN 2022 - 28 MAR 2022,"1000 Sunset Boulevard
Suite 100
Rocklin, CA 95765
833-342-5211
Volunteer Prepared Taxes",,23841,"Spanish,English",1088,CRVC Placer County Human Services - Rocklin VITA,2022-03-20T00:00:43.566734,POINT (-121.288409 38.816703),-121.288409,38.816703
5616,175,Required,False,0101000020E6100000ED7DAA0A0DF55DC0CA897615525C4240,2020-01-10T19:32:17.781263,02 FEB 2022 - 13 APR 2022,"1422 W California Ave
Fresno, CA 93706
866-559-4211
Volunteer Prepared Taxes",,9929,English,1088,UWFM Westside Church of God VITA,2022-03-20T00:00:43.72441,POINT (-119.828921 36.721255),-119.828921,36.721255
5617,3174,Required,False,0101000020E61000000B47904AB1EF5DC0D4BA0D6ABF674240,2020-02-25T16:46:45.507409,04 FEB 2022 - 15 APR 2022,"5240 N Maple Avenue
PB-133 (Peters Bldg)
Fresno, CA 93740
866-559-4211
Volunteer Prepared Taxes",,23653,"English,Spanish",1088,CSUF VITA,2022-03-20T00:00:43.743905,POINT (-119.745196 36.810529),-119.745196,36.810529
5618,185,Required,False,0101000020E610000049BC3C9D2BF35DC02A1C412AC5C44340,2020-01-10T19:32:17.864401,03 FEB 2022 - 12 APR 2022,"1094 E 8th St
Reno, NV 89512
775-786-6023
Volunteer Prepared Taxes",,9215,"Spanish,English",1088,Community Services Agency,2022-03-20T00:00:43.874245,POINT (-119.799537 39.537267),-119.799537,39.537267
5619,217,Required,False,0101000020E610000066683C11C4CD5DC07C43E1B375224140,2020-01-10T19:32:18.128493,03 FEB 2022 - 30 APR 2022,"702 County Square Drive, Suite 100
Ventura, CA 93003
000-000-0211
Volunteer Prepared Taxes",,8495,"English,Spanish",1088,United Way of Ventura County,2022-03-20T00:00:44.167887,POINT (-119.215092 34.269217),-119.215092,34.269217
5621,224,Required,False,0101000020E61000001F69705B5BB65EC0E15F048D99264540,2020-01-10T19:32:18.184345,14 FEB 2022 - 13 APR 2022,"2500 South Pacific Highway
Medford, OR 97501
541-864-5098
Volunteer Prepared Taxes",,13546,"English,Spanish",1088,United Way TMC VITA,2022-03-20T00:00:44.20497,POINT (-122.849326 42.301561),-122.849326,42.301561
5639,315,Not Required,False,0101000020E61000006DE4BA29E5695DC0511553E927064140,2020-01-10T19:32:18.953984,26 JAN 2022 - 13 APR 2022,"1405 S. Fern Avenue
Ontario, CA 91762
Volunteer Prepared Taxes","WED 6:00PM-8:00PM
SAT 12:00PM-4:00PM",15880,"English,Spanish",1088,Rec. and Comm. Services - De Anza,2022-03-20T00:00:45.013941,POINT (-117.654612 34.048093),-117.654612,34.048093
5656,387,Not Required,False,0101000020E61000008202EFE4D3C45EC034BA83D899024640,2020-01-10T19:32:19.551767,12 FEB 2022 - 16 APR 2022,"1208 University Street
LCB
Eugene, OR 97403
Volunteer Prepared Taxes",SAT 12:00PM-4:00PM,11494,English,1088,University of Oregon VITA,2022-03-20T00:00:45.612262,POINT (-123.075433 44.02032),-123.075433,44.02032
5664,404,Required,False,0101000020E61000000E863AAC70455DC08063CF9ECB5A4040,2020-01-10T19:32:19.69089,10 JAN 2022 - 15 APR 2022,"404 Euclid Avenue
suite 328
San Diego, CA 92114
619-229-3660
Volunteer Prepared Taxes",,6678,"English,Spanish",1088,Home Start - Jacobs Center,2022-03-20T00:00:45.803105,POINT (-117.085002 32.709339),-117.085002,32.709339
5686,6169,Required,False,0101000020E61000003D5FB35C36FF5BC09FC728CFBC8C4440,2021-12-26T00:00:45.602406,25 FEB 2022 - 25 MAR 2022,"2750 University Park Blvd.
Bldg. D2 Room 106
Layton, UT 84041
Volunteer Prepared Taxes",,758,English,1088,EIKISI-DM-Weber State University Davis,2022-03-20T00:00:46.413116,POINT (-111.987693 41.099512),-111.987693,41.099512
5689,6170,Not Required,False,0101000020E6100000AE9E93DE37F85BC043C9E4D4CE704440,2021-12-26T00:00:45.612205,03 FEB 2022 - 14 APR 2022,"795 S. Main St.
Bountiful City Bldg
Bountiful, UT 84010
Volunteer Prepared Taxes",THU 5:00PM-8:00PM,13246,English,1088,EIKISI-DM Bountiful VITA,2022-03-20T00:00:46.443512,POINT (-111.87841 40.881312),-111.87841,40.881312
5700,521,Required,False,0101000020E6100000F3380CE6AF995BC0C4CC3E8F51144440,2020-01-10T19:32:20.685146,02 FEB 2022 - 13 APR 2022,"130 S. Center Street
Duchesne City Library
Duchesne, UT 84021
888-826-9790
Volunteer Prepared Taxes",,22717,"Virtual Interpreter Services,English",1088,EIKISI-UB Duchesne Virtual Drop-Off,2022-03-20T00:00:47.135406,POINT (-110.401361 40.158739),-110.401361,40.158739
5702,580,Required,False,0101000020E6100000CD0182397ABE5BC0B9C7D2872E2C4040,2020-01-10T19:32:21.190132,04 FEB 2022 - 15 APR 2022,"7602 N Oracle Rd
Oro Valley, AZ 85704
817-308-3417
Volunteer Prepared Taxes",,11630,English,1088,CCS National Bank of Arizona TU,2022-03-20T00:00:47.533125,POINT (-110.97621 32.34517),-110.97621,32.34517
5705,3334,Required,False,0101000020E610000033164D67279F5EC07F130A11705E4840,2020-02-25T16:46:49.150081,07 FEB 2022 - 15 APR 2022,"516 High Street
Parks Hall Western WA University 451 M/S 9071
Follow signage to the VITA site
Bellingham, WA 98225
360-650-3500
Volunteer Prepared Taxes",,5314,"English,Arabic,Chinese,Vietnamese",1088,Western Washington University,2022-03-20T00:00:47.667852,POINT (-122.48678 48.737795),-122.48678,48.737795
5732,3362,Required,False,0101000020E6100000EB6E9EEA90A15AC0BB9A3C6535914140,2020-02-25T16:46:49.550653,12 FEB 2022 - 15 APR 2022,"4700 Morris NE
Albuquerque, NM 87111
505-247-3671
Volunteer Prepared Taxes",,10861,"English,Spanish",1088,THNM/CNM Montoya Campus,2022-03-20T00:00:48.197548,POINT (-106.52447 35.134442),-106.52447,35.134442
5746,6208,Required,False,0101000020E6100000079964E42CBD5AC0635E471CB2654640,2021-12-26T00:00:47.604892,19 FEB 2022 - 02 APR 2022,"1 Whitney Way
Sheridan, WY 82801
307-710-1022
Volunteer Prepared Taxes",,24770,English,1088,Sheridan College VITA,2022-03-20T00:00:48.326718,POINT (-106.955865 44.794498),-106.955865,44.794498
