ZCTA5,City,State,County,Org ID,United Way,#e-filed returns
72404,Jonesboro,AR,Craighead,04160F,United Way of Northeast Arkansas,8.0
72411,Bay,AR,Craighead,04160F,United Way of Northeast Arkansas,1.0
72416,Bono,AR,Craighead,04160F,United Way of Northeast Arkansas,2.0
72437,Lake City,AR,Craighead,04160F,United Way of Northeast Arkansas,1.0
72450,Paragould,AR,Greene,04160F,United Way of Northeast Arkansas,12.0
72453,Peach Orchard,AR,Greene,04160F,United Way of Northeast Arkansas,1.0
72455,Pocahontas,AR,Randolph,04160F,United Way of Northeast Arkansas,1.0
72458,Powhatan,AR,Lawrence,04160F,United Way of Northeast Arkansas,1.0
72472,Trumann,AR,Poinsett,04160F,United Way of Northeast Arkansas,1.0
72476,Walnut Ridge,AR,Lawrence,04160F,United Way of Northeast Arkansas,2.0
72501,Batesville,AR,Independence,04003F,United Way of North Central Arkansas,7.0
72529,Cherokee Village,AR,Sharp,04003F,United Way of North Central Arkansas,2.0
72601,Harrison,AR,Boone,04120F,United Way of Boone County,27.0
72611,Alpena,AR,Carroll,04120F,United Way of Boone County,2.0
72616,Berryville,AR,Carroll,04180F,Heart of Arkansas United Way,3.0
72619,Bull Shoals,AR,Marion,04180F,Heart of Arkansas United Way,1.0
72631,Eureka Springs,AR,Carroll,04080F,United Way of Northwest Arkansas,1.0
72632,Eureka Springs,AR,Carroll,04080F,United Way of Northwest Arkansas,2.0
72634,Flippin,AR,Marion,04180F,Heart of Arkansas United Way,1.0
72635,Gassville,AR,Baxter,04180F,Heart of Arkansas United Way,1.0
72638,Green Forest,AR,Carroll,04120F,United Way of Boone County,8.0
72644,Lead Hill,AR,Boone,04120F,United Way of Boone County,6.0
72645,Leslie,AR,Searcy,04180F,Heart of Arkansas United Way,3.0
72653,Mountain Home,AR,Baxter,04180F,Heart of Arkansas United Way,16.0
72658,Norfork,AR,Baxter,04180F,Heart of Arkansas United Way,1.0
72666,Parthenon,AR,Newton,04180F,Heart of Arkansas United Way,1.0
72687,Yellville,AR,Marion,04180F,Heart of Arkansas United Way,4.0
72701,Fayetteville,AR,Washington,04080F,United Way of Northwest Arkansas,50.0
72703,Fayetteville,AR,Washington,04080F,United Way of Northwest Arkansas,94.0
72704,Fayetteville,AR,Washington,04080F,United Way of Northwest Arkansas,32.0
72712,Bentonville,AR,Benton,04080F,United Way of Northwest Arkansas,55.0
72714,Bella Vista,AR,Benton,04080F,United Way of Northwest Arkansas,7.0
72715,Bella Vista,AR,Benton,04080F,United Way of Northwest Arkansas,14.0
72717,Canehill,AR,Washington,04080F,United Way of Northwest Arkansas,3.0
72718,Cave Springs,AR,Benton,04080F,United Way of Northwest Arkansas,1.0
72719,Centerton,AR,Benton,04080F,United Way of Northwest Arkansas,15.0
72722,Decatur,AR,Benton,04080F,United Way of Northwest Arkansas,3.0
72727,Elkins,AR,Madison,04080F,United Way of Northwest Arkansas,10.0
72730,Farmington,AR,Washington,04080F,United Way of Northwest Arkansas,5.0
72732,Garfield,AR,Benton,04080F,United Way of Northwest Arkansas,3.0
72734,Gentry,AR,Benton,04115F,"United Way of Gentry, Inc.",4.0
72736,Gravette,AR,Benton,04080F,United Way of Northwest Arkansas,7.0
72740,Huntsville,AR,Madison,04080F,United Way of Northwest Arkansas,27.0
72744,Lincoln,AR,Washington,04080F,United Way of Northwest Arkansas,2.0
72745,Lowell,AR,Benton,04080F,United Way of Northwest Arkansas,10.0
72751,Pea Ridge,AR,Benton,04080F,United Way of Northwest Arkansas,10.0
72753,Prairie Grove,AR,Washington,04080F,United Way of Northwest Arkansas,8.0
72756,Rogers,AR,Benton,04080F,United Way of Northwest Arkansas,95.0
72758,Rogers,AR,Benton,04080F,United Way of Northwest Arkansas,45.0
72761,Siloam Springs,AR,Benton,04080F,United Way of Northwest Arkansas,36.0
72762,Springdale,AR,Washington,04080F,United Way of Northwest Arkansas,82.0
72764,Springdale,AR,Washington,04080F,United Way of Northwest Arkansas,144.0
72773,Wesley,AR,Madison,04080F,United Way of Northwest Arkansas,2.0
72774,West Fork,AR,Washington,04080F,United Way of Northwest Arkansas,11.0
72776,Witter,AR,Madison,04080F,United Way of Northwest Arkansas,1.0
72801,Russellville,AR,Pope,04263F,"River Valley United Way, Inc.",8.0
72802,Russellville,AR,Pope,04263F,"River Valley United Way, Inc.",1.0
72830,Clarksville,AR,Johnson,04263F,"River Valley United Way, Inc.",1.0
72837,Dover,AR,Pope,04263F,"River Valley United Way, Inc.",3.0
72840,Hartman,AR,Johnson,04263F,"River Valley United Way, Inc.",2.0
72846,Lamar,AR,Johnson,04263F,"River Valley United Way, Inc.",2.0
72847,London,AR,Pope,04263F,"River Valley United Way, Inc.",2.0
72851,New Blaine,AR,Logan,04110F,"United Way of Fort Smith Area, Inc.",1.0
72852,Oark,AR,Johnson,04263F,"River Valley United Way, Inc.",10.0
72863,Scranton,AR,Logan,04110F,"United Way of Fort Smith Area, Inc.",3.0
72901,Fort Smith,AR,Sebastian,04110F,"United Way of Fort Smith Area, Inc.",26.0
72903,Fort Smith,AR,Sebastian,04110F,"United Way of Fort Smith Area, Inc.",16.0
72904,Fort Smith,AR,Sebastian,04110F,"United Way of Fort Smith Area, Inc.",12.0
72908,Fort Smith,AR,Sebastian,04110F,"United Way of Fort Smith Area, Inc.",14.0
72916,Fort Smith,AR,Sebastian,04110F,"United Way of Fort Smith Area, Inc.",7.0
72921,Alma,AR,Crawford,04110F,"United Way of Fort Smith Area, Inc.",11.0
72923,Barling,AR,Sebastian,04110F,"United Way of Fort Smith Area, Inc.",6.0
72927,Booneville,AR,Logan,04110F,"United Way of Fort Smith Area, Inc.",6.0
72930,Cecil,AR,Franklin,04110F,"United Way of Fort Smith Area, Inc.",1.0
72932,Cedarville,AR,Crawford,04110F,"United Way of Fort Smith Area, Inc.",1.0
72933,Charleston,AR,Franklin,04110F,"United Way of Fort Smith Area, Inc.",18.0
72936,Greenwood,AR,Sebastian,04110F,"United Way of Fort Smith Area, Inc.",8.0
72937,Hackett,AR,Sebastian,04110F,"United Way of Fort Smith Area, Inc.",1.0
72940,Huntington,AR,Sebastian,04110F,"United Way of Fort Smith Area, Inc.",2.0
72941,Lavaca,AR,Sebastian,04110F,"United Way of Fort Smith Area, Inc.",3.0
72944,Mansfield,AR,Sebastian,04110F,"United Way of Fort Smith Area, Inc.",2.0
72949,Ozark,AR,Franklin,04110F,"United Way of Fort Smith Area, Inc.",3.0
72956,Van Buren,AR,Crawford,04110F,"United Way of Fort Smith Area, Inc.",24.0
72958,Waldron,AR,Scott,04110F,"United Way of Fort Smith Area, Inc.",1.0
72959,Winslow,AR,Washington,04080F,United Way of Northwest Arkansas,12.0
73003,Edmond,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",15.0
73005,Anadarko,OK,Caddo,38350F,"United Way of Central Oklahoma, Inc.",4.0
73007,Arcadia,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",4.0
73008,Bethany,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",5.0
73010,Blanchard,OK,McClain,38330F,"United Way of Norman, Inc.",20.0
73011,Bradley,OK,Grady,38350F,"United Way of Central Oklahoma, Inc.",1.0
73012,Edmond,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",13.0
73013,Edmond,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",18.0
73015,Carnegie,OK,Caddo,38350F,"United Way of Central Oklahoma, Inc.",3.0
73018,Chickasha,OK,Grady,38350F,"United Way of Central Oklahoma, Inc.",2.0
73019,Norman,OK,Cleveland,38330F,"United Way of Norman, Inc.",1.0
73020,Choctaw,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",12.0
73024,Corn,OK,Washita,38350F,"United Way of Central Oklahoma, Inc.",1.0
73025,Edmond,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",2.0
73026,Norman,OK,Cleveland,38330F,"United Way of Norman, Inc.",6.0
73028,Crescent,OK,Logan,38350F,"United Way of Central Oklahoma, Inc.",2.0
73029,Cyril,OK,Caddo,38350F,"United Way of Central Oklahoma, Inc.",1.0
73030,Davis,OK,Murray,38030F,United Way of South Central Oklahoma,2.0
73034,Edmond,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",12.0
73036,El Reno,OK,Canadian,38350F,"United Way of Central Oklahoma, Inc.",4.0
73038,Fort Cobb,OK,Caddo,38350F,"United Way of Central Oklahoma, Inc.",3.0
73042,Gracemont,OK,Caddo,38350F,"United Way of Central Oklahoma, Inc.",1.0
73044,Guthrie,OK,Logan,38350F,"United Way of Central Oklahoma, Inc.",6.0
73045,Harrah,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",6.0
73049,Jones,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",2.0
73052,Lindsay,OK,Garvin,38350F,"United Way of Central Oklahoma, Inc.",3.0
73055,Marlow,OK,Stephens,38120F,"United Way of Stephens County, Inc.",3.0
73064,Mustang,OK,Canadian,38350F,"United Way of Central Oklahoma, Inc.",11.0
73065,Newcastle,OK,McClain,38350F,"United Way of Central Oklahoma, Inc.",11.0
73066,Nicoma Park,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",1.0
73068,Noble,OK,Cleveland,38330F,"United Way of Norman, Inc.",5.0
73069,Norman,OK,Cleveland,38330F,"United Way of Norman, Inc.",16.0
73071,Norman,OK,Cleveland,38330F,"United Way of Norman, Inc.",28.0
73072,Norman,OK,Cleveland,38330F,"United Way of Norman, Inc.",48.0
73075,Pauls Valley,OK,Garvin,38330F,"United Way of Norman, Inc.",3.0
73078,Piedmont,OK,Canadian,38350F,"United Way of Central Oklahoma, Inc.",8.0
73080,Purcell,OK,McClain,38350F,"United Way of Central Oklahoma, Inc.",6.0
73084,Spencer,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",2.0
73086,Sulphur,OK,Murray,38030F,United Way of South Central Oklahoma,3.0
73089,Tuttle,OK,Grady,38350F,"United Way of Central Oklahoma, Inc.",5.0
73092,Verden,OK,Grady,38350F,"United Way of Central Oklahoma, Inc.",2.0
73096,Weatherford,OK,Custer,38350F,"United Way of Central Oklahoma, Inc.",10.0
73099,Yukon,OK,Canadian,38350F,"United Way of Central Oklahoma, Inc.",39.0
73102,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",1.0
73103,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",4.0
73104,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",5.0
73105,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",4.0
73106,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",4.0
73107,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",19.0
73108,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",1.0
73109,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",8.0
73110,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",33.0
73111,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",4.0
73112,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",16.0
73114,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",11.0
73115,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",13.0
73116,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",8.0
73117,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",2.0
73118,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",11.0
73119,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",7.0
73120,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",16.0
73121,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",1.0
73122,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",7.0
73127,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",22.0
73128,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",10.0
73129,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",4.0
73130,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",14.0
73132,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",11.0
73134,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",6.0
73135,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",30.0
73139,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",23.0
73141,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",5.0
73142,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",5.0
73145,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",2.0
73149,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",2.0
73150,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",7.0
73159,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",36.0
73160,Oklahoma City,OK,Cleveland,38350F,"United Way of Central Oklahoma, Inc.",39.0
73162,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",14.0
73165,Oklahoma City,OK,Cleveland,38350F,"United Way of Central Oklahoma, Inc.",1.0
73170,Oklahoma City,OK,Cleveland,38350F,"United Way of Central Oklahoma, Inc.",33.0
73179,Oklahoma City,OK,Oklahoma,38350F,"United Way of Central Oklahoma, Inc.",12.0
73401,Ardmore,OK,Carter,38030F,United Way of South Central Oklahoma,60.0
73433,Elmore City,OK,Garvin,38330F,"United Way of Norman, Inc.",1.0
73434,Foster,OK,Stephens,38330F,"United Way of Norman, Inc.",4.0
73439,Kingston,OK,Marshall,38030F,United Way of South Central Oklahoma,5.0
73446,Madill,OK,Marshall,38030F,United Way of South Central Oklahoma,8.0
73448,Marietta,OK,Love,38030F,United Way of South Central Oklahoma,9.0
73449,Mead,OK,Bryan,38130F,The Bryan County United Way,3.0
73455,Ravia,OK,Johnston,38030F,United Way of South Central Oklahoma,1.0
73459,Thackerville,OK,Love,38030F,United Way of South Central Oklahoma,1.0
73460,Tishomingo,OK,Johnston,38030F,United Way of South Central Oklahoma,6.0
73461,Wapanucka,OK,Johnston,38030F,United Way of South Central Oklahoma,2.0
73463,Wilson,OK,Carter,38030F,United Way of South Central Oklahoma,6.0
73501,Lawton,OK,Comanche,38240U,United Way of Southwest Oklahoma,3.0
73505,Lawton,OK,Comanche,38240U,United Way of Southwest Oklahoma,7.0
73507,Lawton,OK,Comanche,38240U,United Way of Southwest Oklahoma,3.0
73521,Altus,OK,Jackson,38240U,United Way of Southwest Oklahoma,14.0
73529,Comanche,OK,Stephens,38120F,"United Way of Stephens County, Inc.",8.0
73533,Duncan,OK,Stephens,38120F,"United Way of Stephens County, Inc.",10.0
73538,Elgin,OK,Comanche,38240U,United Way of Southwest Oklahoma,4.0
73547,Granite,OK,Greer,38240U,United Way of Southwest Oklahoma,1.0
73562,Randlett,OK,Cotton,46901F,North Texas Area United Way,1.0
73572,Walters,OK,Cotton,38240U,United Way of Southwest Oklahoma,2.0
73573,Waurika,OK,Jefferson,38120F,"United Way of Stephens County, Inc.",1.0
73601,Clinton,OK,Custer,38350F,"United Way of Central Oklahoma, Inc.",4.0
73644,Elk City,OK,Beckham,38350F,"United Way of Central Oklahoma, Inc.",4.0
73701,Enid,OK,Garfield,38160U,"United Way of Enid & Northwest Oklahoma, Inc.",5.0
73703,Enid,OK,Garfield,38160U,"United Way of Enid & Northwest Oklahoma, Inc.",7.0
73717,Alva,OK,Woods,38160U,"United Way of Enid & Northwest Oklahoma, Inc.",2.0
73728,Cherokee,OK,Alfalfa,38160U,"United Way of Enid & Northwest Oklahoma, Inc.",1.0
73750,Kingfisher,OK,Kingfisher,38160U,"United Way of Enid & Northwest Oklahoma, Inc.",2.0
73754,Lahoma,OK,Garfield,38160U,"United Way of Enid & Northwest Oklahoma, Inc.",2.0
73760,Meno,OK,Major,38160U,"United Way of Enid & Northwest Oklahoma, Inc.",1.0
73801,Woodward,OK,Woodward,38350F,"United Way of Central Oklahoma, Inc.",4.0
73852,Mooreland,OK,Woodward,38160U,"United Way of Enid & Northwest Oklahoma, Inc.",1.0
74003,Bartlesville,OK,Washington,38037F,Bartlesville Regional United Way,31.0
74006,Bartlesville,OK,Washington,38037F,Bartlesville Regional United Way,19.0
74008,Bixby,OK,Tulsa,38610F,Tulsa Area United Way,54.0
74010,Bristow,OK,Creek,38610F,Tulsa Area United Way,6.0
74011,Broken Arrow,OK,Tulsa,38610F,Tulsa Area United Way,19.0
74012,Broken Arrow,OK,Tulsa,38610F,Tulsa Area United Way,60.0
74014,Broken Arrow,OK,Wagoner,38610F,Tulsa Area United Way,30.0
74015,Catoosa,OK,Rogers,38610F,Tulsa Area United Way,36.0
74016,Chelsea,OK,Rogers,38095F,"United Way of Rogers and Mayes Counties, Inc.",40.0
74017,Claremore,OK,Rogers,38095F,"United Way of Rogers and Mayes Counties, Inc.",13.0
74019,Claremore,OK,Rogers,38095F,"United Way of Rogers and Mayes Counties, Inc.",6.0
74020,Cleveland,OK,Pawnee,38610F,Tulsa Area United Way,1.0
74021,Collinsville,OK,Tulsa,38610F,Tulsa Area United Way,24.0
74023,Cushing,OK,Payne,38560F,United Way of Payne County,2.0
74026,Davenport,OK,Lincoln,38550F,"United Way of Pottawatomie County, Inc.",1.0
74029,Dewey,OK,Washington,38037F,Bartlesville Regional United Way,12.0
74030,Drumright,OK,Creek,38610F,Tulsa Area United Way,6.0
74033,Glenpool,OK,Tulsa,38610F,Tulsa Area United Way,19.0
74035,Hominy,OK,Osage,38610F,Tulsa Area United Way,5.0
74036,Inola,OK,Rogers,38095F,"United Way of Rogers and Mayes Counties, Inc.",3.0
74037,Jenks,OK,Tulsa,38610F,Tulsa Area United Way,30.0
74041,Kiefer,OK,Creek,38610F,Tulsa Area United Way,2.0
74044,Mannford,OK,Creek,38610F,Tulsa Area United Way,10.0
74047,Mounds,OK,Okmulgee,38610F,Tulsa Area United Way,30.0
74048,Nowata,OK,Nowata,38037F,Bartlesville Regional United Way,2.0
74050,Oakhurst,OK,Tulsa,38610F,Tulsa Area United Way,2.0
74051,Ochelata,OK,Washington,38037F,Bartlesville Regional United Way,2.0
74052,Oilton,OK,Creek,38610F,Tulsa Area United Way,1.0
74053,Oologah,OK,Rogers,38095F,"United Way of Rogers and Mayes Counties, Inc.",4.0
74055,Owasso,OK,Tulsa,38610F,Tulsa Area United Way,74.0
74056,Pawhuska,OK,Osage,38037F,Bartlesville Regional United Way,2.0
74058,Pawnee,OK,Pawnee,38610F,Tulsa Area United Way,1.0
74061,Ramona,OK,Washington,38037F,Bartlesville Regional United Way,3.0
74063,Sand Springs,OK,Tulsa,38610F,Tulsa Area United Way,36.0
74066,Sapulpa,OK,Creek,38610F,Tulsa Area United Way,23.0
74070,Skiatook,OK,Osage,38610F,Tulsa Area United Way,24.0
74072,South Coffeyville,OK,Nowata,38037F,Bartlesville Regional United Way,6.0
74074,Stillwater,OK,Payne,38560F,United Way of Payne County,12.0
74075,Stillwater,OK,Payne,38560F,United Way of Payne County,16.0
74079,Stroud,OK,Lincoln,38350F,"United Way of Central Oklahoma, Inc.",2.0
74081,Terlton,OK,Pawnee,38610F,Tulsa Area United Way,7.0
74083,Wann,OK,Nowata,38037F,Bartlesville Regional United Way,4.0
74104,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,9.0
74105,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,25.0
74106,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,54.0
74107,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,21.0
74108,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,16.0
74110,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,19.0
74112,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,40.0
74114,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,21.0
74115,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,36.0
74116,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,8.0
74119,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,13.0
74120,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,8.0
74126,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,32.0
74127,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,40.0
74128,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,10.0
74129,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,27.0
74130,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,4.0
74131,Tulsa,OK,Creek,38610F,Tulsa Area United Way,2.0
74132,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,24.0
74133,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,72.0
74134,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,29.0
74135,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,20.0
74136,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,100.0
74137,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,21.0
74145,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,33.0
74146,Tulsa,OK,Tulsa,38610F,Tulsa Area United Way,22.0
74301,Vinita,OK,Craig,38037F,Bartlesville Regional United Way,24.0
74330,Adair,OK,Mayes,38095F,"United Way of Rogers and Mayes Counties, Inc.",3.0
74331,Afton,OK,Delaware,38095F,"United Way of Rogers and Mayes Counties, Inc.",12.0
