"county_name","state_name","Full FIPS Code","#e-filed returns","United Way","Any e-filed returns","STATEFP","COUNTYFP","id","appointment_info","created_at","dates","details","hours","irs_id","languages","name","updated_at","longitude","latitude"
"Chelan County","Washington","53007",7.0,"United Way of Chelan & Douglas Counties","Yes","","","","","","","","","","","","","",""
"Jefferson County","Washington","53031",18.0,"United Way of Kitsap County, United Way of Clallam County","Yes","","","","","","","","","","","","","",""
"Kitsap County","Washington","53035",45.0,"United Way of Kitsap County","Yes","","","","","","","","","","","","","",""
"King County","Washington","53033",1560.0,"United Way of King County, United Way of Pierce County","Yes",53.0,33.0,512.0,"Not Required","2020-01-10T19:32:20.6097","02 FEB 2022 - 21 APR 2022","1200 South 336th Street
Federal Way, WA 98003
Volunteer Prepared Taxes","TUE 6:00PM-8:30PM
WED 6:00PM-8:30PM
THU 6:00PM-8:30PM",12392.0,"English","Federal Way Multi Service Center","2022-03-20T00:00:47.063896",-122.317965,47.300709
"King County","Washington","53033",1560.0,"United Way of King County, United Way of Pierce County","Yes",53.0,33.0,6865.0,"Not Required","2022-01-23T00:00:42.501239","02 FEB 2022 - 21 APR 2022","417 Ramsay Way
Suite 100
Kent, WA 98032
Volunteer Prepared Taxes","MON 10:30AM-7:30PM
WED 10:30AM-7:30PM
THU 10:30AM-7:30PM
SAT 10:30AM-7:30PM
SUN 10:30AM-7:30PM",29590.0,"English","Kent Station Mall VITA","2022-03-20T00:00:47.108843",-122.234718,47.384301
"King County","Washington","53033",1560.0,"United Way of King County, United Way of Pierce County","Yes",53.0,33.0,519.0,"Not Required","2020-01-10T19:32:20.664575","02 FEB 2022 - 21 APR 2022","2400 South 240th Street
Placement and Testing Center
Des Moines, WA 98198
Volunteer Prepared Taxes","MON 4:00PM-7:30PM
THU 4:00PM-7:30PM",15761.0,"English","Highline Community College VITA","2022-03-20T00:00:47.117724",-122.296559,47.386538
"King County","Washington","53033",1560.0,"United Way of King County, United Way of Pierce County","Yes",53.0,33.0,6866.0,"Not Required","2022-01-23T00:00:42.528253","02 FEB 2022 - 21 APR 2022","152 Southcenter Mall
Seattle, WA 98188
Volunteer Prepared Taxes","TUE 11:30AM-8:30PM
WED 11:30AM-8:30PM
THU 11:30AM-8:30PM
SAT 11:30AM-8:30PM",29588.0,"English","Southcenter Mall VITA","2022-03-20T00:00:47.207601",-122.261356,47.459802
"King County","Washington","53033",1560.0,"United Way of King County, United Way of Pierce County","Yes",53.0,33.0,539.0,"Not Required","2020-01-10T19:32:20.830182","02 FEB 2022 - 21 APR 2022","1031 SW 128th St
Burien, WA 98146
Volunteer Prepared Taxes","TUE 5:30PM-8:30PM
THU 5:30PM-8:30PM
SAT 10:30AM-3:30PM",15760.0,"English","Burien Goodwill","2022-03-20T00:00:47.234658",-122.347471,47.488434
"King County","Washington","53033",1560.0,"United Way of King County, United Way of Pierce County","Yes",53.0,33.0,543.0,"Required","2020-01-10T19:32:20.862022","05 FEB 2022 - 09 APR 2022","9622 20th Ave SW
Seattle, WA 98106
206-767-6220
Volunteer Prepared Taxes","",8854.0,"Spanish,English","HIRE at Holy Family","2022-03-20T00:00:47.270413",-122.359219,47.51694
"King County","Washington","53033",1560.0,"United Way of King County, United Way of Pierce County","Yes",53.0,33.0,546.0,"Not Required","2020-01-10T19:32:20.897994","02 FEB 2022 - 21 APR 2022","6516 35th Ave SW
Seattle, WA 98126
Volunteer Prepared Taxes","WED 6:30PM-8:30PM
THU 6:30PM-8:30PM
SAT 2:30PM-5:30PM",23271.0,"English","West Seattle Food Bank","2022-03-20T00:00:47.288273",-122.376486,47.544366
"King County","Washington","53033",1560.0,"United Way of King County, United Way of Pierce County","Yes",53.0,33.0,551.0,"Not Required","2020-01-10T19:32:20.937515","02 FEB 2022 - 21 APR 2022","1660 S Roberto Maestra Festival Street
Seattle, WA 98144
Volunteer Prepared Taxes","THU 5:30PM-8:30PM
SUN 10:30AM-3:30PM",10492.0,"English,Spanish","EL Centro De La Raza","2022-03-20T00:00:47.31478",-122.293062,47.58603
"King County","Washington","53033",1560.0,"United Way of King County, United Way of Pierce County","Yes",53.0,33.0,554.0,"Not Required","2020-01-10T19:32:20.97166","02 FEB 2022 - 21 APR 2022","14200 SE 13th Place
Bellevue, WA 98007
Volunteer Prepared Taxes","MON 5:30PM-8:30PM
WED 5:30PM-8:30PM",19465.0,"English","Jubilee Reach","2022-03-20T00:00:47.323509",-122.151841,47.59912
"King County","Washington","53033",1560.0,"United Way of King County, United Way of Pierce County","Yes",53.0,33.0,4638.0,"Required","2020-07-19T00:00:06.602439","02 FEB 2022 - 14 APR 2022","720 Second Ave
Seattle, WA 98104
Volunteer Prepared Taxes","",3389.0,"English","KC Traveling Site","2022-03-20T00:00:47.332654",-122.333305,47.60316
"King County","Washington","53033",1560.0,"United Way of King County, United Way of Pierce County","Yes",53.0,33.0,556.0,"Not Required","2020-01-10T19:32:20.987971","02 FEB 2022 - 21 APR 2022","1000 4th Avenue
Seattle, WA 98104
Volunteer Prepared Taxes","MON 12:30PM-6:30PM
TUE 12:30PM-6:30PM
WED 12:30PM-6:30PM
THU 12:30PM-6:30PM
SAT 11:30AM-4:30PM
SUN 11:30AM-4:30PM",3390.0,"English","Seattle Public Library Downtown Central Branch","2022-03-20T00:00:47.341496",-122.33295,47.606091
"King County","Washington","53033",1560.0,"United Way of King County, United Way of Pierce County","Yes",53.0,33.0,3318.0,"Not Required","2020-02-25T16:46:48.821883","02 FEB 2022 - 21 APR 2022","3931 Brooklyn Avenue NE
Samuel E Kelly Ethnic Cultural Center
Seattle, WA 98105
Volunteer Prepared Taxes","TUE 11:30AM-2:30PM
THU 11:30AM-2:30PM",24328.0,"English","University of Washington Seattle Campus","2022-03-20T00:00:47.350401",-122.314454,47.654728
"King County","Washington","53033",1560.0,"United Way of King County, United Way of Pierce County","Yes",53.0,33.0,562.0,"Not Required","2020-01-10T19:32:21.03767","02 FEB 2022 - 21 APR 2022","12525 28th Ave NE
Seattle, WA 98125
Volunteer Prepared Taxes","TUE 5:30PM-8:30PM
WED 5:30PM-8:30PM
THU 5:30PM-8:30PM",6042.0,"English","Lake City Neighborhood Service Center","2022-03-20T00:00:47.359461",-122.297706,47.719714
"Pacific County","Washington","53049",1.0,"United Way of Clatsop County","Yes","","","","","","","","","","","","","",""
"Pend Oreille County","Washington","53051",10.0,"Spokane County United Way, United Way of North Idaho","Yes","","","","","","","","","","","","","",""
"San Juan County","Washington","53055",18.0,"United Way of Skagit County, United Way of San Juan County","Yes","","","","","","","","","","","","","",""
"Skamania County","Washington","53059",3.0,"United Way of the Columbia-Willamette, United Way of the Columbia Gorge","Yes","","","","","","","","","","","","","",""
"Whitman County","Washington","53075",48.0,"Spokane County United Way, United Way of Pullman","Yes",53.0,75.0,6867.0,"Not Required","2022-01-23T00:00:42.557401","05 FEB 2022 - 02 APR 2022","Neill Public Library 210 North Grand Avenue
Pullman, WA 99163
Self-Prep Taxes Only","SAT 12:00PM-4:00PM",29364.0,"English","WSU-Hoops FSA","2022-03-20T00:00:47.279454",-117.199872,46.728343
"Yakima County","Washington","53077",35.0,"United Way of Central Washington, United Way of Benton & Franklin Counties","Yes","","","","","","","","","","","","","",""
"Clallam County","Washington","53009",8.0,"United Way of Clallam County","Yes","","","","","","","","","","","","","",""
"Cowlitz County","Washington","53015",47.0,"United Way of Cowlitz & Wahkiakum Counties","Yes","","","","","","","","","","","","","",""
"Ferry County","Washington","53019",12.0,"Spokane County United Way, United Way of Chelan & Douglas Counties","Yes","","","","","","","","","","","","","",""
"Lewis County","Washington","53041",11.0,"United Way of Thurston County, United Way of Lewis County","Yes",53.0,41.0,6860.0,"Not Required","2022-01-23T00:00:42.067695","09 FEB 2022 - 13 APR 2022","152 Isbell Rd
Mossyrock, WA 98564
Volunteer Prepared Taxes","MON 9:00AM-5:00PM
WED 9:00AM-5:00PM
SAT 9:00AM-5:00PM
SUN 12:00PM-6:00PM",29773.0,"English","Mossyrock Grange VITA","2022-03-20T00:00:46.482047",-122.490495,46.525503
"Douglas County","Washington","53017",14.0,"United Way of Chelan & Douglas Counties, United Way of Grant County","Yes","","","","","","","","","","","","","",""
"Island County","Washington","53029",4.0,"United Way of Island County, United Way of Snohomish County","Yes","","","","","","","","","","","","","",""
"Pierce County","Washington","53053",310.0,"United Way of King County, United Way of Pierce County","Yes",53.0,53.0,6862.0,"Required","2022-01-23T00:00:42.241087","05 FEB 2022 - 09 APR 2022","222 162nd ST S
Spanaway, WA 98387
253-370-0626
Volunteer Prepared Taxes","",29941.0,"English","True Blessings","2022-03-20T00:00:46.779431",-122.432603,47.10969
"Pierce County","Washington","53053",310.0,"United Way of King County, United Way of Pierce County","Yes",53.0,53.0,6863.0,"Not Required","2022-01-23T00:00:42.349404","01 FEB 2022 - 15 APR 2022","215 S 56th St
Tacoma, WA 98408
Volunteer Prepared Taxes","FRI 10:00AM-4:00PM",29906.0,"English,Spanish","Tacoma Public Library Moore Branch","2022-03-20T00:00:46.890944",-122.434392,47.206422
"Pierce County","Washington","53053",310.0,"United Way of King County, United Way of Pierce County","Yes",53.0,53.0,504.0,"Required","2020-01-10T19:32:20.547535","05 FEB 2022 - 09 APR 2022","1728 E 44th Street
Tacoma, WA 98404
253-370-0626
Volunteer Prepared Taxes","",12228.0,"English,Spanish,French","Tacoma Housing Authority at Salishan VITA","2022-03-20T00:00:46.923442",-122.405282,47.217337
"Pierce County","Washington","53053",310.0,"United Way of King County, United Way of Pierce County","Yes",53.0,53.0,4689.0,"Required","2021-01-31T00:00:17.956419","03 JAN 2022 - 15 OCT 2022","3832 South G Street
Tacoma, WA 98418
503-975-8434
Volunteer Prepared Taxes","",28735.0,"English,Vietnamese","The Vietnamese Christian Education Center","2022-03-20T00:00:46.93424",-122.440662,47.222374
"Pierce County","Washington","53053",310.0,"United Way of King County, United Way of Pierce County","Yes",53.0,53.0,507.0,"Required","2020-01-10T19:32:20.570943","07 FEB 2022 - 15 APR 2022","714 S 27th Street
Tacoma, WA 98409
Volunteer Prepared Taxes","",12227.0,"English","Goodwill of the Olympics and Rainier Region VITA","2022-03-20T00:00:46.978261",-122.442383,47.236079
"Pierce County","Washington","53053",310.0,"United Way of King County, United Way of Pierce County","Yes",53.0,53.0,7299.0,"Required","2022-03-20T00:00:46.990418","07 FEB 2022 - 11 APR 2022","603 S 13th St
Tacoma, WA 98405
253-301-2134
Volunteer Prepared Taxes","",29907.0,"English","Valeo Vocation","2022-03-20T00:00:46.990418",-122.444077,47.250764
"Pierce County","Washington","53053",310.0,"United Way of King County, United Way of Pierce County","Yes",53.0,53.0,3306.0,"Required","2020-02-25T16:46:48.44977","12 FEB 2022 - 09 APR 2022","1208 South 10th Street
Tacoma, WA 98405
253-572-7717
Volunteer Prepared Taxes","",8525.0,"English,Spanish","HIRE at Centro Latino","2022-03-20T00:00:47.005139",-122.453558,47.252905
"Franklin County","Washington","53021",9.0,"United Way of Grant County, United Way of Benton & Franklin Counties","Yes","","","","","","","","","","","","","",""
"Walla Walla County","Washington","53071",9.0,"United Way of Walla Walla County","Yes","","","","","","","","","","","","","",""
"Whatcom County","Washington","53073",181.0,"United Way of Skagit County, United Way of Whatcom County","Yes",53.0,73.0,3334.0,"Required","2020-02-25T16:46:49.150081","07 FEB 2022 - 15 APR 2022","516 High Street
Parks Hall Western WA University 451 M/S 9071
Follow signage to the VITA site
Bellingham, WA 98225
360-650-3500
Volunteer Prepared Taxes","",5314.0,"English,Arabic,Chinese,Vietnamese","Western Washington University","2022-03-20T00:00:47.667852",-122.48678,48.737795
"Whatcom County","Washington","53073",181.0,"United Way of Skagit County, United Way of Whatcom County","Yes",53.0,73.0,598.0,"Required","2020-01-10T19:32:21.332197","07 FEB 2022 - 15 APR 2022","2522 Kwina Road
Building 20
Virtual Combination Prep and Self Prep
Bellingham, WA 98226
360-392-4280
Volunteer Prepared Taxes","",22557.0,"English","Northwest Indian College-VITA","2022-03-20T00:00:47.694384",-122.619108,48.793796
"Whatcom County","Washington","53073",181.0,"United Way of Skagit County, United Way of Whatcom County","Yes",53.0,73.0,3335.0,"Not Required","2020-02-25T16:46:49.174152","07 FEB 2022 - 15 APR 2022","310  West Kellogg Road
Bellingham, WA 98226
Volunteer Prepared Taxes","MON 5:00PM-8:00PM
FRI 10:00AM-1:00PM",8876.0,"English","Whatcom Community College","2022-03-20T00:00:47.703344",-122.495877,48.794745
"Grant County","West Virginia","54023",16.0,"United Way of Harrisonburg and Rockingham Co., Inc., United Way of Mineral County, United Way of Randolph County","Yes","","","","","","","","","","","","","",""
"Hampshire County","West Virginia","54027",16.0,"United Way of Northern Shenandoah Valley, United Way of the Eastern Panhandle, United Way of Hampshire County","Yes","","","","","","","","","","","","","",""
"Brooke County","West Virginia","54009",94.0,"United Way of the Upper Ohio Valley, Weirton United Way, Inc.","Yes","","","","","","","","","","","","","",""
"Doddridge County","West Virginia","54017",16.0,"United Way of Harrison County, Inc., United Way Alliance of the Mid-Ohio Valley","Yes",54.0,17.0,2022.0,"Required","2020-01-10T19:32:33.416668","24 JAN 2022 - 13 APR 2022","1163 WV RT 18 N, Suite 1
Drop-Off Site.  Return Visit Required.
West Union, WV 26456
304-873-3439
Volunteer Prepared Taxes","",2787.0,"English","Community Resources - Doddridge","2022-03-20T00:01:02.981944",-80.804819,39.244839
"Hardy County","West Virginia","54031",5.0,"United Way of Harrisonburg and Rockingham Co., Inc., United Way of Northern Shenandoah Valley","Yes",54.0,31.0,2208.0,"Required","2020-01-10T19:32:34.97651","31 JAN 2022 - 11 APR 2022","228 Clay Street
Drop-Off site.  Return Visit Required.
Moorefield, WV 26836
304-538-7711
Volunteer Prepared Taxes","",25583.0,"English","Eastern WV CAA - Moorefield","2022-03-20T00:01:05.27516",-78.964295,39.063856
"Marion County","West Virginia","54049",295.0,"United Way of Harrison County, Inc., United Way of Marion County","Yes",54.0,49.0,4025.0,"Required","2020-02-25T16:47:03.606755","21 FEB 2022 - 14 APR 2022","221 Washington Street
Drop-Off Sie. Return Visit Required
Fairmont, WV 26554
304-366-4550
Volunteer Prepared Taxes","",27502.0,"English","Tygart Valley United Way","2022-03-20T00:01:03.743904",-80.143076,39.483408
"Mingo County","West Virginia","54059",1.0,"United Way of Eastern Kentucky, Inc.","Yes","","","","","","","","","","","","","",""
"Hancock County","West Virginia","54029",49.0,"Weirton United Way, Inc., United Way of Southern Columbiana Cty.","Yes","","","","","","","","","","","","","",""
"Marshall County","West Virginia","54051",66.0,"United Way of the Upper Ohio Valley","Yes","","","","","","","","","","","","","",""
"Nicholas County","West Virginia","54067",21.0,"United Way of Central West Virginia, United Way of Southern West Virginia, Inc.","Yes",54.0,67.0,2057.0,"Required","2020-01-10T19:32:33.737571","08 FEB 2022 - 29 MAR 2022","1205 Broad Street
Drop-Off SIte.  Return Visit Required.
Summersville, WV 26651
304-872-1162
Volunteer Prepared Taxes","",2094.0,"English","Nicholas CAP","2022-03-20T00:01:03.40593",-80.842495,38.268973
"Tucker County","West Virginia","54093",33.0,"United Way of Randolph County, United Way of Monongalia & Preston Counties","Yes","","","","","","","","","","","","","",""
"Tyler County","West Virginia","54095",16.0,"United Way of the Upper Ohio Valley, United Way of Harrison County, Inc., United Way Alliance of the Mid-Ohio Valley","Yes",54.0,95.0,2007.0,"Required","2020-01-10T19:32:33.258878","01 FEB 2022 - 05 APR 2022","308 East Street
Middlebourne United Methodist Church/Adams House
Drop-Off Site.  Return Visit Required.
Middlebourne, WV 26149
304-873-3439
Volunteer Prepared Taxes","",7253.0,"English","Community Resources - Tyler","2022-03-20T00:01:02.762074",-80.901316,39.493677
"Roane County","West Virginia","54087",28.0,"United Way of the River Cities, Inc., United Way of Central West Virginia, United Way Alliance of the Mid-Ohio Valley","Yes",54.0,87.0,1976.0,"Required","2020-01-10T19:32:33.008328","31 JAN 2022 - 07 APR 2022","811 Madison Avenue, Suite 22
Drop-Off Site.  Return Visit Required.
Spencer, WV 25276
304-927-4632
Volunteer Prepared Taxes","",5434.0,"English","Community Resources - Roane","2022-03-20T00:01:02.326375",-81.354738,38.794368
"Taylor County","West Virginia","54091",288.0,"United Way of Harrison County, Inc., United Way of Monongalia & Preston Counties, United Way of Marion County","Yes",54.0,91.0,7246.0,"Required","2022-02-27T00:01:33.331234","11 MAR 2022 - 01 APR 2022","71 Utt Drive
Grafton, WV 26354
304-366-4550
Volunteer Prepared Taxes","",31431.0,"English","Tygart Valley United Way - Taylor BOE","2022-03-20T00:01:03.903854",-80.057706,39.365635
