STATEFP,COUNTYFP,AFFGEOID,GEOID,id,appointment_info,created_at,dates,details,hours,irs_id,languages,name,updated_at,longitude,latitude
06,095,0500000US06095,06095,36,Required,2020-01-10T19:32:16.663097,01 FEB 2022 - 08 APR 2022,"925 Sacramento St
Vallejo, CA 94591
Volunteer Prepared Taxes",,2659,"Tagalog,English",St. Vincent Ferrer Church,2022-03-20T00:00:42.884872,-122.258173,38.105629
06,095,0500000US06095,06095,81,Required,2020-01-10T19:32:17.031193,05 FEB 2022 - 11 APR 2022,"220 South 4th Street
Rio Vista, CA 94571
510-301-5182
Volunteer Prepared Taxes",,4859,"Spanish,English",St. Josephs Church - Rio Vista,2022-03-20T00:00:43.17037,-121.695079,38.156278
06,095,0500000US06095,06095,66,Required,2020-01-10T19:32:16.914693,12 FEB 2022 - 16 APR 2022,"1900 Union Avenue
Bethel Room
Fairfield, CA 94533
707-421-3224
Volunteer Prepared Taxes",,1567,"Spanish,English",Fairfield Community VITA,2022-03-20T00:00:43.053076,-122.040386,38.258324
06,095,0500000US06095,06095,3133,Required,2020-02-25T16:46:44.668255,05 FEB 2022 - 18 APR 2022,"1 Travis Way
Vacaville, CA 95688
707-469-4317
Volunteer Prepared Taxes",,3502,"English,Spanish",Travis Credit Union - Vacaville,2022-03-20T00:00:43.161194,-121.967398,38.357803
24,023,0500000US24023,24023,2169,Not Required,2020-01-10T19:32:34.662774,01 FEB 2022 - 14 APR 2022,"104 E Center St
Oakland, MD 21550
Volunteer Prepared Taxes","TUE 12:00PM-4:00PM
WED 4:00PM-7:00PM
THU 12:00PM-4:00PM
SAT 10:00AM-2:00PM",21689,English,Oakland MD VITA Site,2022-03-20T00:01:04.66738,-79.407889,39.41112
36,047,0500000US36047,36047,7262,Not Required,2022-02-27T00:01:37.779338,14 FEB 2022 - 15 APR 2022,"8501 New Utrecht Avenue
1st Fl
Brooklyn, NY 11214
Volunteer Prepared Taxes",,31381,English,Foodbanknyc We Create Community Inc,2022-03-20T00:01:11.573255,-74.001664,40.60763
36,047,0500000US36047,36047,4326,Required,2020-02-25T16:47:10.727032,17 JAN 2022 - 15 APR 2022,"1523 Avenue M
3rd fl
Brooklyn, NY 11230
718-377-2900
Volunteer Prepared Taxes",,27648,"English,Russian,Hebrew,Spanish,French",COJO Flatbush,2022-03-20T00:01:11.895535,-73.959856,40.618008
36,047,0500000US36047,36047,4340,Required,2020-02-25T16:47:10.974182,18 JAN 2022 - 30 JUN 2022,"2076 Flatbush Avenue
Brooklyn, NY 11234
212-453-9532
Volunteer Prepared Taxes",,27723,English,Met Council -JCC of Marine Park,2022-03-20T00:01:12.011167,-73.933123,40.619186
36,047,0500000US36047,36047,5053,Not Required,2021-04-18T00:00:13.841281,24 JAN 2022 - 18 APR 2022,"2900 Bedford Avenue WEB Bulding
Brooklyn, NY 11210
Volunteer Prepared Taxes","MON 10:00AM-6:00PM
TUE 10:00AM-6:00PM
WED 10:00AM-6:00PM
THU 10:00AM-6:00PM",470,"English,Spanish",Single Stop USA -Brooklyn College VITA on Campus,2022-03-20T00:01:11.913635,-73.946517,40.627717
36,047,0500000US36047,36047,4303,Required,2020-02-25T16:47:10.417263,18 JAN 2022 - 30 MAY 2022,"4319 14th Avenue
Brooklyn, NY 11219
212-453-9532
Volunteer Prepared Taxes",,27726,English,Met Council Chesed Center,2022-03-20T00:01:11.610212,-73.986603,40.636924
36,047,0500000US36047,36047,2883,Required,2020-01-10T19:32:40.68014,29 JAN 2022 - 09 APR 2022,"526 E 39th Street
Brooklyn, NY 11203
631-464-7304
Volunteer Prepared Taxes",,23373,English,Eileen M Payne Inc VITA,2022-03-20T00:01:11.931406,-73.940179,40.644011
36,047,0500000US36047,36047,2867,Required,2020-01-10T19:32:40.550854,04 FEB 2022 - 08 APR 2022,"22 Linden Blvd
Brooklyn, NY 11226
800-290-7189
Volunteer Prepared Taxes",,11329,"English,Spanish",Single Stop USA -Brooklyn College VITA at Flatbush Library,2022-03-20T00:01:11.842128,-73.957254,40.646534
36,047,0500000US36047,36047,2829,Required,2020-01-10T19:32:40.242189,25 JAN 2022 - 15 APR 2022,"443 39th Street
Center for Family Life- 2nd Floor
Brooklyn, NY 11232
929-480-7175
Volunteer Prepared Taxes",,254,"English,Spanish,Russian,Mandarin",Center for Family Life- Sunset Park VITA,2022-03-20T00:01:11.429802,-74.005175,40.652019
36,047,0500000US36047,36047,2897,Not Required,2020-01-10T19:32:40.790474,05 FEB 2022 - 09 APR 2022,"35 Blake Avenue
Brooklyn, NY 11212
Volunteer Prepared Taxes",SAT 10:00AM-2:00PM,166,"English,Spanish",Grace Church Of God,2022-03-20T00:01:12.02059,-73.919995,40.664081
36,047,0500000US36047,36047,2914,Not Required,2020-01-10T19:32:40.923274,12 FEB 2022 - 16 APR 2022,"778 Wortman Avenue
Brooklyn, NY 11208
Volunteer Prepared Taxes",SAT 10:00AM-3:00PM,253,English,Local Community Services Inc VITA,2022-03-20T00:01:12.2051,-73.865955,40.664081
36,047,0500000US36047,36047,2912,Required,2020-01-10T19:32:40.907845,05 FEB 2022 - 09 APR 2022,"665 New Lots Avenue
at Barbey Street
Self-Prep Taxes Only
Brooklyn, NY 11207
646-981-6110
Self-Prep Taxes Only",,17136,"English,Spanish",FoodbankNYC New Lots Branch Library FSA,2022-03-20T00:01:12.1873,-73.88581,40.664993
36,047,0500000US36047,36047,2863,Required,2020-01-10T19:32:40.519943,05 FEB 2022 - 09 APR 2022,"1650 Bedford Ave
Between Montgomery and Crown Sts
Volunteer  Prep and Self Help
Brooklyn, NY 11225
234-421-1207
Volunteer Prepared Taxes",,169,English,Medgar Evers College,2022-03-20T00:01:11.775995,-73.95668,40.66626
36,047,0500000US36047,36047,4351,Required,2020-02-25T16:47:11.134661,15 JAN 2022 - 16 APR 2022,"2094 Pitkin Avenue
Brooklyn, NY 11207
718-784-0877
Volunteer Prepared Taxes",,23473,"English,Spanish",Urban Upbound at East New York-Gotham Health,2022-03-20T00:01:12.131277,-73.895175,40.671984
36,047,0500000US36047,36047,2849,Required,2020-01-10T19:32:40.410105,05 FEB 2022 - 09 APR 2022,"10 Grand Army Plaza
Self-Prep Taxes Only
Brooklyn, NY 11238
646-981-6111
Self-Prep Taxes Only",,17102,"English,Spanish",FoodbankNYC Brooklyn Public Library (Grand Army Plaza) FSA,2022-03-20T00:01:11.695911,-73.9689,40.672964
36,047,0500000US36047,36047,2893,Not Required,2020-01-10T19:32:40.759453,31 JAN 2022 - 15 APR 2022,"2010 Fulton Street
Self Prep Taxes Only
Brooklyn, NY 11233
212-639-9675
Self-Prep Taxes Only","MON 9:00AM-5:00PM
TUE 9:00AM-5:00PM
WED 9:00AM-5:00PM
THU 9:00AM-5:00PM
FRI 9:00AM-5:00PM",17098,"English,Spanish",FoodbankNYC The Campaign Against Hunger FSA TS,2022-03-20T00:01:12.000126,-73.917591,40.678674
36,047,0500000US36047,36047,4354,Required,2020-02-25T16:47:11.200096,26 FEB 2022 - 10 APR 2022,"470 Vanderbilt Ave 9th Floor
Brooklyn, NY 11238
347-756-4949
Volunteer Prepared Taxes",,185,"Spanish,English",NYCOFI East New York,2022-03-20T00:01:11.686586,-73.967841,40.683165
36,047,0500000US36047,36047,2868,Required,2020-01-10T19:32:40.558637,05 FEB 2022 - 17 APR 2022,"795 Lexington Ave
www.growbrooklyn.org/freetaxes
Brooklyn, NY 11216
347-682-5606
Volunteer Prepared Taxes",,25857,"English,Spanish",Grow Brooklyn - St. Johns Bread and Life,2022-03-20T00:01:11.850843,-73.944939,40.688366
36,047,0500000US36047,36047,7022,Required,2022-01-23T00:00:57.744304,01 FEB 2022 - 15 APR 2022,"352- 358 Classon Ave
Brooklyn, NY 11238
646-981-6111
Volunteer Prepared Taxes",,30984,"English,Spanish,Chinese",FoodBankNYC Brooklyn,2022-03-20T00:01:11.72343,-73.959904,40.688448
36,047,0500000US36047,36047,7144,Required,2022-01-30T00:01:12.135643,01 FEB 2022 - 06 APR 2022,"25 Elm Place
5th Floor
Brooklyn, NY 11201
718-998-3000
Volunteer Prepared Taxes",,29908,"English,Sign Language,Spanish",Brooklyn Center for the Independence of the Disabled (BCID),2022-03-20T00:01:11.532597,-73.984206,40.689933
36,047,0500000US36047,36047,2904,Required,2020-01-10T19:32:40.844665,07 FEB 2022 - 16 APR 2022,"www.growbrooklyn.org/freetaxes
519 Rockaway Ave
Brooklyn, NY 11221
347-682-5606
Volunteer Prepared Taxes",,23727,English,Grow Brooklyn - Brownsville Partnership,2022-03-20T00:01:11.922523,-73.9277,40.691299
36,047,0500000US36047,36047,7192,Required,2022-02-13T00:01:05.971694,30 JAN 2022 - 17 APR 2022,"275 Flatbush Avenue Extension
www.growbrooklyn.org/freetaxes
Brooklyn, NY 11202
347-682-5606
Volunteer Prepared Taxes",,28879,"English,Spanish",Grow Brooklyn Downtown Preparation Hub,2022-03-20T00:01:11.542026,-73.982628,40.692365
36,047,0500000US36047,36047,7163,Required,2022-02-06T00:00:57.598094,05 FEB 2022 - 17 APR 2022,"217 Wyckoff Avenue
Brooklyn, NY 11237
347-682-5606
Volunteer Prepared Taxes",,29347,English,Grow Brooklyn - Riseboro Community Partnership Wykoff,2022-03-20T00:01:11.977036,-73.915658,40.70205
36,047,0500000US36047,36047,4944,Required,2021-01-31T00:00:32.476436,01 FEB 2022 - 14 APR 2022,"301 Grove St
www.growbrooklyn.org/cfa
Brooklyn, NY 11237
347-682-5606
Volunteer Prepared Taxes",,28541,"English,Spanish",Grow Brooklyn - Virtual VITA (GYR),2022-03-20T00:01:11.949376,-73.920829,40.704014
36,047,0500000US36047,36047,2887,Required,2020-01-10T19:32:40.711197,07 FEB 2022 - 13 APR 2022,"301 Grove Street
www.growbrooklyn.org/freetaxes
Brooklyn, NY 11237
347-682-5606
Volunteer Prepared Taxes",,255,"Spanish,English",Grow Brooklyn@ Make the Road Bushwick,2022-03-20T00:01:11.940417,-73.920829,40.704014
49,053,0500000US49053,49053,410,Required,2020-01-10T19:32:19.739871,02 FEB 2022 - 15 APR 2022,"1070 W 1600 S
Bldg B
Saint George, UT 84770
Volunteer Prepared Taxes",,9963,English,EIKISI-SO-Five County Association of Governments,2022-03-20T00:00:45.884028,-113.606543,37.080769
49,053,0500000US49053,49053,412,Required,2020-01-10T19:32:19.757046,01 FEB 2022 - 07 APR 2022,"225 S 700 E
Udvar-Hazy Bldg Rm 132
Saint George, UT 84770
Volunteer Prepared Taxes",,9961,English,EIKISI-SO-Dixie State University,2022-03-20T00:00:45.901674,-113.56852,37.104122
49,053,0500000US49053,49053,411,Required,2020-01-10T19:32:19.749093,04 FEB 2022 - 15 APR 2022,"168 N 100 E #101
Saint George, UT 84770
Volunteer Prepared Taxes",,9959,English,EIKISI-SO-Red Rock Center For Independence,2022-03-20T00:00:45.892824,-113.581149,37.111068
49,053,0500000US49053,49053,413,Required,2020-01-10T19:32:19.765343,02 FEB 2022 - 06 APR 2022,"112 S 700 W
Hurricane, UT 84737
Volunteer Prepared Taxes",,25516,English,EIKISI-SO-Dixie State University Hurricane Campus,2022-03-20T00:00:45.91956,-113.300551,37.174937
48,187,0500000US48187,48187,892,Not Required,2020-01-10T19:32:23.766879,02 FEB 2022 - 13 APR 2022,"1000 W. Court Street
Beck Center
Seguin, TX 78155
Volunteer Prepared Taxes","WED 5:00PM-7:00PM
SAT 9:00AM-12:00PM",21162,English,Texas Lutheran University VITA,2022-03-20T00:00:51.7403,-97.981167,29.56931
06,067,0500000US06067,06067,118,Required,2020-01-10T19:32:17.33483,31 JAN 2022 - 30 MAR 2022,"2450 Florin Road
Sacramento, CA 95822
800-500-4931
Volunteer Prepared Taxes",,3506,English,CRVC Dept Of Human Asst Florin Road,2022-03-20T00:00:43.264159,-121.480652,38.495732
06,067,0500000US06067,06067,123,Required,2020-01-10T19:32:17.374787,08 FEB 2022 - 14 APR 2022,"6270 Elder Creek Road
Sacramento, CA 95824
916-454-1892
Volunteer Prepared Taxes",,9277,"Vietnamese,English,Cantonese,Mandarin,Spanish",CRVC Asian Resources Inc. Main Office,2022-03-20T00:00:43.300634,-121.430382,38.510529
06,067,0500000US06067,06067,3143,Required,2020-02-25T16:46:44.978708,03 MAR 2022 - 14 APR 2022,"3425 Martin Luther King Jr Blvd
Sacramento, CA 95817
800-500-4931
Volunteer Prepared Taxes",,26203,English,CRVC Oak Park Community Center,2022-03-20T00:00:43.310201,-121.464765,38.54357
06,067,0500000US06067,06067,6089,Required,2021-12-26T00:00:41.883988,13 FEB 2022 - 13 APR 2022,"6000 J Street
Sacramento, CA 95819
800-500-4931
Volunteer Prepared Taxes",,24330,English,CRVC CSU Sacramento,2022-03-20T00:00:43.319338,-121.470652,38.552228
06,067,0500000US06067,06067,126,Required,2020-01-10T19:32:17.398352,09 FEB 2022 - 14 APR 2022,"2411 Alhambra Blvd.
Suite 110
Sacramento, CA 95817
916-324-6202
Volunteer Prepared Taxes",,9275,"English,Vietnamese,Spanish,Tagalog,Hindi",CRVC Asian Resources Inc. Alhambra,2022-03-20T00:00:43.337461,-121.472128,38.55694
06,067,0500000US06067,06067,3156,Required,2020-02-25T16:46:45.14215,08 FEB 2022 - 09 APR 2022,"10389 Old Placerville Road
Sacramento, CA 95827
800-500-4931
Volunteer Prepared Taxes",,27658,English,CRVC United Way Califonia Capital Region,2022-03-20T00:00:43.396457,-121.306933,38.567817
06,067,0500000US06067,06067,143,Required,2020-01-10T19:32:17.533909,12 FEB 2022 - 09 APR 2022,"10665 Coloma Road
Suite 200
Rancho Cordova, CA 95670
800-500-4931
Volunteer Prepared Taxes",,16003,English,CRVC Folsom Cordova Community Partnership,2022-03-20T00:00:43.446015,-121.290663,38.611572
06,067,0500000US06067,06067,132,Required,2020-01-10T19:32:17.449019,01 FEB 2022 - 29 MAR 2022,"2700 Fulton Avenue
Sacramento, CA 95821
800-500-4931
Volunteer Prepared Taxes",,2341,"English,Russian",CRVC Dept Of Human Asst Fulton Ave,2022-03-20T00:00:43.365506,-121.401435,38.614375
06,067,0500000US06067,06067,130,Required,2020-01-10T19:32:17.433346,02 MAR 2022 - 13 APR 2022,"2901 Truxel Road
Sacramento, CA 95833
800-500-4931
Volunteer Prepared Taxes",,3507,English,CRVC South Natomas Community Center,2022-03-20T00:00:43.347058,-121.497918,38.619256
06,067,0500000US06067,06067,131,Required,2020-01-10T19:32:17.441143,05 FEB 2022 - 02 APR 2022,"1400 Grand Avenue
Room G-5
Sacramento, CA 95838
800-500-4931
Volunteer Prepared Taxes",,12041,English,CRVC Grant Union High School,2022-03-20T00:00:43.356458,-121.433974,38.636563
06,067,0500000US06067,06067,153,Required,2020-01-10T19:32:17.611285,07 FEB 2022 - 12 APR 2022,"5750 Sunrise Blvd., Suite 100
Sacramento, CA 95824
916-745-4313
Volunteer Prepared Taxes",,9243,"English,Russian,Turkish,Farsi",CRVC Asian Resources Inc. Citrus Heights,2022-03-20T00:00:43.543403,-121.271484,38.670697
48,493,0500000US48493,48493,895,Required,2020-01-10T19:32:23.795006,29 JAN 2022 - 09 APR 2022,"1103 4th Street
Floresville, TX 78114
830-393-7361
Volunteer Prepared Taxes",,13071,English,Wilson County Library VITA,2022-03-20T00:00:51.784008,-98.160043,29.137211
48,471,0500000US48471,48471,3563,Required,2020-02-25T16:46:53.521801,03 FEB 2022 - 14 APR 2022,"1821 Ave. I
Smith-Hutson Building, Room 302
Huntsville, TX 77341
936-294-1263
Volunteer Prepared Taxes",,27493,English,Sam Houston State University Bearkat VITA Center  (SHSU Bearkat VITA Center),2022-03-20T00:00:52.819005,-95.548104,30.713616
21,107,0500000US21107,21107,1409,Required,2020-01-10T19:32:28.232809,01 FEB 2022 - 15 APR 2022,"200 N Main St
Madisonville, KY 42231
270-886-6341
Volunteer Prepared Taxes",,2459,English,Hopkins County Senior Center,2022-03-20T00:00:56.746424,-87.498418,37.330788
21,117,0500000US21117,21117,1677,Not Required,2020-01-10T19:32:30.547536,29 JAN 2022 - 12 APR 2022,"321 W MLK Blvd
Covington, KY 41011
Volunteer Prepared Taxes","TUE 4:00PM-7:00PM
SAT 10:00AM-2:00PM",2042,"English,Spanish",The Center for Great Neighborhoods,2022-03-20T00:00:59.260009,-84.51440316,39.07675209
21,117,0500000US21117,21117,1718,Required,2020-01-10T19:32:30.88422,01 FEB 2022 - 30 APR 2022,"717 Madison Ave.
Locations in Carroll, Gallatin, Grant, Owen, and
Pendleton Counties
Covington, KY 41011
513-721-7900
Volunteer Prepared Taxes",,1327,English,Northern Kentucky Community Action Commission,2022-03-20T00:00:59.290399,-84.510088,39.083227
37,187,0500000US37187,37187,7011,Required,2022-01-23T00:00:56.676393,11 JAN 2022 - 28 APR 2022,"802 Washington Street
Plymouth, NC 27962
252-793-5171
Self-Prep Taxes Only",,29666,English,Washington County Schools,2022-03-20T00:01:10.074447,-76.743643,35.85559
30,111,0500000US30111,30111,627,Required,2020-01-10T19:32:21.563051,15 FEB 2022 - 09 APR 2022,"7 North 31st St
Billings, MT 59101
406-206-2710
Volunteer Prepared Taxes",,11150,English,HRDC 7 at HRDC,2022-03-20T00:00:48.206688,-108.508634,45.779551
55,139,0500000US55139,55139,1291,Required,2020-01-10T19:32:27.247661,12 FEB 2022 - 02 APR 2022,"Sage Hall 835 High Avenue
800 Algoma Boulevard
Oshkosh, WI 54904
920-424-3486
Volunteer Prepared Taxes",,24755,English,University of Wisconsin Oshkosh VITA,2022-03-20T00:00:55.396956,-88.626055,44.022461
08,013,0500000US08013,08013,7213,Not Required,2022-02-27T00:01:23.405448,15 MAR 2022 - 16 APR 2022,"1001 Arapahoe Avenue
Boulder, CO 80302
Volunteer Prepared Taxes","TUE 3:00PM-6:30PM
SAT 10:00AM-3:00PM",31438,"English,Spanish",Boulder Public Library,2022-03-20T00:00:48.294972,-105.281635,40.013471
08,013,0500000US08013,08013,7214,Required,2022-02-27T00:01:23.484482,23 FEB 2022 - 13 APR 2022,"220 Collyer Street
Longmont, CO 80501
Volunteer Prepared Taxes",,31372,English,OUR Center,2022-03-20T00:00:48.372769,-105.098197,40.162352
27,073,0500000US27073,27073,768,Required,2020-01-10T19:32:22.722168,03 FEB 2022 - 16 AUG 2022,"422 5Th Avenue
Suite 307
Madison, MN 56256
320-226-8118
Volunteer Prepared Taxes",,10743,"English,Spanish",Prairie Five Madison,2022-03-20T00:00:50.242734,-96.191603,45.012514
42,129,0500000US42129,42129,2135,Required,2020-01-10T19:32:34.384438,24 JAN 2022 - 14 APR 2022,"226 South Maple Avenue
Greensburg, PA 15601
855-567-5341
Volunteer Prepared Taxes",,3105,English,FTP Westmoreland Co. Community Action,2022-03-20T00:01:04.237001,-79.542635,40.300923
42,129,0500000US42129,42129,2147,Required,2020-01-10T19:32:34.486844,29 JAN 2022 - 15 APR 2022,"1414 Ligioneer Street
Latrobe, PA 15650
855-567-5341
Volunteer Prepared Taxes",,23688,English,FTP United Church of Christ (UCC) - Latrobe,2022-03-20T00:01:04.417374,-79.387077,40.315492
42,129,0500000US42129,42129,2107,Required,2020-01-10T19:32:34.162894,07 FEB 2022 - 14 APR 2022,"880 Barnes Street
New Kensington, PA 15068
855-567-5341
Volunteer Prepared Taxes",,5161,English,FTP Peoples Library New Kensington,2022-03-20T00:01:03.936603,-79.76607,40.568947
36,081,0500000US36081,36081,7030,Required,2022-01-23T00:00:58.074938,08 FEB 2022 - 14 APR 2022,"89-11 Merrick Blvd.
Virtual Assistance Only - Book Session Online
www.tax.ny.gov/fsa/
Jamaica, NY 11432
Self-Prep Taxes Only",,29306,"English,Spanish,Chinese",NYSDTF - Queens Public Library FSA,2022-03-20T00:01:12.294588,-73.796383,40.709464
36,081,0500000US36081,36081,4349,Required,2020-02-25T16:47:11.118376,15 JAN 2022 - 15 APR 2022,"79-01 Broadway
Elmhurst, NY 11373
718-784-0877
Volunteer Prepared Taxes",,26408,"English,Spanish",Urban Upbound at HHC Elmhurst Hospital,2022-03-20T00:01:12.122176,-73.877464,40.73867
36,081,0500000US36081,36081,7027,Required,2022-01-23T00:00:57.932168,01 FEB 2022 - 15 APR 2022,"37-50 72nd Street
Jackson Heights, NY 11373
718-784-0877
Volunteer Prepared Taxes",,31001,"English,Spanish",Urban Upbound Roosevelt COE,2022-03-20T00:01:12.029486,-73.893597,40.748803
36,081,0500000US36081,36081,2901,Not Required,2020-01-10T19:32:40.821267,05 FEB 2022 - 09 APR 2022,"76-11 37th Avenue
Suite 203 (2nd floor)
Jackson Heights, NY 11372
Volunteer Prepared Taxes",SAT 11:00AM-2:00PM,11340,"English,Spanish",C and L Site,2022-03-20T00:01:12.038609,-73.891848,40.748936
36,081,0500000US36081,36081,2903,Required,2020-01-10T19:32:40.836951,25 JAN 2022 - 17 APR 2022,"37-43 77th Street
2nd Floor
Jackson Heights, NY 11372
718-478-3848
Volunteer Prepared Taxes",,24530,"English,Spanish",Chhaya CDC,2022-03-20T00:01:12.04748,-73.888959,40.749322
36,081,0500000US36081,36081,2899,Required,2020-01-10T19:32:40.805764,04 FEB 2022 - 15 APR 2022,"92-10 Roosevelt Avenue
Jackson Heights, NY 11372
347-682-5606
Volunteer Prepared Taxes",,203,"English,Spanish",Grow Brooklyn - Make the Road New York,2022-03-20T00:01:12.066086,-73.882942,40.751692
36,081,0500000US36081,36081,4316,Required,2020-02-25T16:47:10.607902,20 JAN 2022 - 23 NOV 2022,"1215 40th Avenue
Certifying Acceptance Agent services available
Long Island City, NY 11101
718-784-0877
Volunteer Prepared Taxes",,15195,"English,Spanish,Arabic,Cantonese,Russian,Bengali",Urban Upbound Long Island City,2022-03-20T00:01:11.705167,-73.942706,40.756012
36,081,0500000US36081,36081,4348,Required,2020-02-25T16:47:11.10351,11 FEB 2022 - 15 APR 2022,"74-09  37th Ave
Ste 302
Jackson Heights, NY 11372
718-784-0877
Volunteer Prepared Taxes",,23664,"English,Spanish",Urban Upbound At NYS Senator Jessica Ramos,2022-03-20T00:01:12.103338,-73.87368,40.756801
36,081,0500000US36081,36081,4375,Required,2020-02-25T16:47:11.406138,23 FEB 2022 - 13 APR 2022,"164-25 Northern Boulevard
Flushing, NY 11358
718-784-0877
Volunteer Prepared Taxes",,27270,"English,Mandarin,Korean",Urban Upbound at Woori America Bank,2022-03-20T00:01:12.285629,-73.78751,40.757883
36,081,0500000US36081,36081,7029,Required,2022-01-23T00:00:58.06567,18 JAN 2022 - 13 APR 2022,"136-88 39th Avenue
Woori Bank America
Flushing, NY 11354
212-729-0188
Volunteer Prepared Taxes",,29517,"Bengali,Hindi,English",ACI VITA at Woori Bank America,2022-03-20T00:01:12.249958,-73.828068,40.760817
